B/U;dependent;independent;AUC;eta;depth;f1
B;2;((13, 14), (6, 7));0.609312473607;0.2;4;0.654929577465
B;2;((13, 14), (6, 7));0.597002176681;0.2;4;0.0423400865013
B;2;((13, 14), (9, 10, 12));0.629994570573;0.05;4;0.660682226212
B;2;((13, 14), (9, 10, 12));0.61453954747;0.05;6;0.0436927413672
B;2;((13, 14), (4, 5, 8));0.612680729554;0.1;6;0.659649122807
B;2;((13, 14), (4, 5, 8));0.60352709655;0.1;6;0.0429616087751
B;2;((6, 7), (9, 10, 12));0.603048522995;0.1;8;0.64631956912
B;2;((6, 7), (9, 10, 12));0.606198322798;0.2;8;0.0431484115695
B;2;((6, 7), (4, 5, 8));0.528102314545;0.2;4;0.658499234303
B;2;((6, 7), (4, 5, 8));0.523129373051;0.1;4;0.0367083153813
B;2;((9, 10, 12), (4, 5, 8));0.598101711275;0.2;8;0.64298401421
B;2;((9, 10, 12), (4, 5, 8));0.608587927864;0.1;6;0.0430056710775
B;2;((3, 11), (13, 14), (6, 7));0.595004926703;0.1;8;0.545034642032
B;2;((3, 11), (13, 14), (6, 7));0.578941415583;0.05;6;0.0437477214728
B;2;((3, 11), (13, 14), (9, 10, 12));0.640028956947;0.1;8;0.578475336323
B;2;((3, 11), (13, 14), (9, 10, 12));0.635946932246;0.05;6;0.0500192381685
B;2;((3, 11), (13, 14), (4, 5, 8));0.598624545034;0.1;6;0.532407407407
B;2;((3, 11), (13, 14), (4, 5, 8));0.592771027177;0.05;4;0.0447868147617
B;2;((3, 11), (6, 7), (9, 10, 12));0.62910977498;0.05;8;0.570093457944
B;2;((3, 11), (6, 7), (9, 10, 12));0.615742889729;0.05;6;0.0473951476396
B;2;((3, 11), (6, 7), (4, 5, 8));0.525266946852;0.1;4;0.5
B;2;((3, 11), (6, 7), (4, 5, 8));0.53471246743;0.05;4;0.0390935824252
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.630959802128;0.1;4;0.592255125285
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.618377679813;0.1;4;0.048300204347
B;2;((13, 14), (6, 7), (9, 10, 12));0.62110639667;0.05;8;0.653429602888
B;2;((13, 14), (6, 7), (9, 10, 12));0.592434182435;0.2;4;0.0417298053386
B;2;((13, 14), (6, 7), (4, 5, 8));0.603812664642;0.1;6;0.653778558875
B;2;((13, 14), (6, 7), (4, 5, 8));0.596671214861;0.1;6;0.0423545485597
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.620342255022;0.1;4;0.657193605684
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.606408969369;0.2;8;0.0430030886196
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.610267650667;0.1;8;0.652329749104
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.603258759387;0.1;8;0.0432612312812
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.652768002574;0.05;8;0.597285067873
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.631886197716;0.1;4;0.0509259259259
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.598956343381;0.2;4;0.538283062645
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.587510176507;0.2;4;0.0427334684104
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.663174405277;0.05;4;0.602298850575
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.634230447349;0.05;6;0.0498370711137
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.623278167669;0.2;4;0.561643835616
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.608822675439;0.2;4;0.0458185881915
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.621971083271;0.05;6;0.653429602888
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.598785461212;0.1;6;0.0425985090522
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.646886122785;0.1;4;0.579439252336
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.628731053669;0.1;4;0.0484280413982
B;0;((3, 11),);0.636834319527;0.1;8;0.563106796117
B;0;((3, 11),);0.599742167144;0.1;8;0.0102545968883
B;0;((13, 14),);0.708949704142;0.2;6;0.551724137931
B;0;((13, 14),);0.693844741943;0.1;6;0.0169147496617
B;0;((6, 7),);0.462278106509;0.05;4;0.621621621622
B;0;((6, 7),);0.447899151574;0.05;4;0.00798126138631
B;0;((9, 10, 12),);0.648668639053;0.05;8;0.475
B;0;((9, 10, 12),);0.600294895327;0.2;6;0.0137404580153
B;0;((4, 5, 8),);0.518121301775;0.05;4;0.653594771242
B;0;((4, 5, 8),);0.550624767357;0.1;8;0.00898599242358
B;0;((3, 11), (13, 14));0.743528106509;0.05;4;0.695652173913
B;0;((3, 11), (13, 14));0.696261022475;0.2;4;0.0121929352699
B;0;((3, 11), (6, 7));0.632396449704;0.2;4;0.566037735849
B;0;((3, 11), (6, 7));0.602064588173;0.2;4;0.0103163686382
B;0;((3, 11), (9, 10, 12));0.656619822485;0.05;8;0.615384615385
B;0;((3, 11), (9, 10, 12));0.636953047787;0.05;8;0.0122324159021
B;0;((3, 11), (4, 5, 8));0.649408284024;0.05;4;0.616822429907
B;0;((3, 11), (4, 5, 8));0.620968052471;0.1;4;0.010587431694
B;0;((13, 14), (6, 7));0.619452662722;0.2;4;0.46511627907
B;0;((13, 14), (6, 7));0.670117540977;0.1;8;0.0152407343263
B;0;((13, 14), (9, 10, 12));0.654585798817;0.05;8;0.494117647059
B;0;((13, 14), (9, 10, 12));0.660644951161;0.1;8;0.0172555464256
B;0;((13, 14), (4, 5, 8));0.710983727811;0.1;8;0.574712643678
B;0;((13, 14), (4, 5, 8));0.692630986151;0.1;8;0.0165562913907
B;0;((6, 7), (9, 10, 12));0.631656804734;0.1;8;0.461538461538
B;0;((6, 7), (9, 10, 12));0.605269448973;0.2;8;0.0139805825243
B;0;((6, 7), (4, 5, 8));0.500369822485;0.05;4;0.64
B;0;((6, 7), (4, 5, 8));0.519724133284;0.2;8;0.0086817859674
B;0;((9, 10, 12), (4, 5, 8));0.633136094675;0.2;8;0.455696202532
B;0;((9, 10, 12), (4, 5, 8));0.604719127444;0.2;8;0.013862148633
B;0;((3, 11), (13, 14), (6, 7));0.742233727811;0.05;6;0.64347826087
B;0;((3, 11), (13, 14), (6, 7));0.701412866293;0.2;6;0.012276584221
B;0;((3, 11), (13, 14), (9, 10, 12));0.714312130178;0.05;4;0.697247706422
B;0;((3, 11), (13, 14), (9, 10, 12));0.708122617413;0.05;4;0.0151183608514
B;0;((3, 11), (13, 14), (4, 5, 8));0.738535502959;0.05;4;0.690265486726
B;0;((3, 11), (13, 14), (4, 5, 8));0.70072937658;0.2;6;0.0134203844759
B;0;((3, 11), (6, 7), (9, 10, 12));0.647928994083;0.05;8;0.615384615385
B;0;((3, 11), (6, 7), (9, 10, 12));0.633413662093;0.05;8;0.0122347543491
B;0;((3, 11), (6, 7), (4, 5, 8));0.637204142012;0.05;4;0.557692307692
B;0;((3, 11), (6, 7), (4, 5, 8));0.608151818147;0.2;4;0.0106182565508
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.647374260355;0.05;6;0.622641509434
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.649515781232;0.05;4;0.0139497807892
B;0;((13, 14), (6, 7), (9, 10, 12));0.665680473373;0.05;6;0.517647058824
B;0;((13, 14), (6, 7), (9, 10, 12));0.658984359958;0.2;4;0.017004048583
B;0;((13, 14), (6, 7), (4, 5, 8));0.707285502959;0.05;8;0.558139534884
B;0;((13, 14), (6, 7), (4, 5, 8));0.669762960634;0.2;6;0.015196564255
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.666050295858;0.2;4;0.517647058824
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.667683611649;0.2;4;0.0174672489083
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.639792899408;0.1;6;0.461538461538
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.600828370278;0.2;4;0.0137299771167
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.714127218935;0.05;4;0.697247706422
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.704864810227;0.05;4;0.0146576663452
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.742233727811;0.05;4;0.706896551724
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.702911409465;0.2;6;0.0124289772727
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.715976331361;0.05;4;0.697247706422
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.70785066552;0.05;4;0.0149960536701
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.646264792899;0.05;8;0.603773584906
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.634842412302;0.05;8;0.0121974461597
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.648668639053;0.05;4;0.487804878049
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.649535836681;0.2;8;0.0162667751118
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.712647928994;0.05;4;0.685185185185
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.704328126404;0.05;4;0.0146302886516
B;1;((3, 11),);0.501469840014;0.05;6;0.433734939759
B;1;((3, 11),);0.5140491927;0.05;4;0.0210244648318
B;1;((13, 14),);0.615043247216;0.1;4;0.656534954407
B;1;((13, 14),);0.611844394691;0.05;4;0.0266895200784
B;1;((6, 7),);0.507207869297;0.05;8;0.65625
B;1;((6, 7),);0.503650137524;0.05;8;0.0219818562456
B;1;((9, 10, 12),);0.627310758098;0.2;6;0.668639053254
B;1;((9, 10, 12),);0.630311393772;0.2;6;0.0275777913362
B;1;((4, 5, 8),);0.524959014077;0.2;6;0.663212435233
B;1;((4, 5, 8),);0.509039608682;0.05;6;0.0220716023636
B;1;((3, 11), (13, 14));0.56758437447;0.05;6;0.494117647059
B;1;((3, 11), (13, 14));0.59094554951;0.05;4;0.0280373831776
B;1;((3, 11), (6, 7));0.503561535417;0.05;6;0.448
B;1;((3, 11), (6, 7));0.514285398503;0.05;4;0.0229973169797
B;1;((3, 11), (9, 10, 12));0.612414494884;0.2;8;0.575757575758
B;1;((3, 11), (9, 10, 12));0.646247706625;0.05;4;0.0328428236298
B;1;((3, 11), (4, 5, 8));0.518796992481;0.1;6;0.484126984127
B;1;((3, 11), (4, 5, 8));0.520093598128;0.1;4;0.0209628708474
B;1;((13, 14), (6, 7));0.623070834982;0.1;4;0.660606060606
B;1;((13, 14), (6, 7));0.614653601665;0.1;4;0.0270639354438
B;1;((13, 14), (9, 10, 12));0.651506586014;0.2;8;0.666666666667
B;1;((13, 14), (9, 10, 12));0.643501656283;0.2;4;0.0277322576579
B;1;((13, 14), (4, 5, 8));0.623296964215;0.2;4;0.656534954407
B;1;((13, 14), (4, 5, 8));0.619793288345;0.05;4;0.026787908577
B;1;((6, 7), (9, 10, 12));0.629176324269;0.2;6;0.670658682635
B;1;((6, 7), (9, 10, 12));0.627273244009;0.2;6;0.0271976687712
B;1;((6, 7), (4, 5, 8));0.517666346317;0.1;4;0.657894736842
B;1;((6, 7), (4, 5, 8));0.495504510962;0.05;4;0.0217639315489
B;1;((9, 10, 12), (4, 5, 8));0.619170105715;0.1;4;0.670623145401
B;1;((9, 10, 12), (4, 5, 8));0.624246462439;0.1;4;0.0272486134555
B;1;((3, 11), (13, 14), (6, 7));0.553536095879;0.05;6;0.501992031873
B;1;((3, 11), (13, 14), (6, 7));0.580178606954;0.05;6;0.0269691780822
B;1;((3, 11), (13, 14), (9, 10, 12));0.658488326078;0.1;8;0.600760456274
B;1;((3, 11), (13, 14), (9, 10, 12));0.67154572698;0.05;8;0.0329768270945
B;1;((3, 11), (13, 14), (4, 5, 8));0.566595059076;0.05;6;0.525096525097
B;1;((3, 11), (13, 14), (4, 5, 8));0.59656617394;0.05;6;0.0286014721346
B;1;((3, 11), (6, 7), (9, 10, 12));0.62471027192;0.05;4;0.569288389513
B;1;((3, 11), (6, 7), (9, 10, 12));0.648375453544;0.05;4;0.0325272843997
B;1;((3, 11), (6, 7), (4, 5, 8));0.513454689355;0.05;8;0.437246963563
B;1;((3, 11), (6, 7), (4, 5, 8));0.529379517673;0.05;4;0.0241600604002
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.612810221041;0.2;8;0.589552238806
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.637875031973;0.05;8;0.0308324768756
B;1;((13, 14), (6, 7), (9, 10, 12));0.665074339985;0.1;8;0.680981595092
B;1;((13, 14), (6, 7), (9, 10, 12));0.643760598472;0.2;6;0.027693856999
B;1;((13, 14), (6, 7), (4, 5, 8));0.611764373339;0.1;4;0.652567975831
B;1;((13, 14), (6, 7), (4, 5, 8));0.605254315966;0.05;4;0.0264654959189
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.675815478546;0.05;4;0.688622754491
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.667295601456;0.05;4;0.0289235412475
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.619452767256;0.2;6;0.65671641791
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.614766652035;0.1;8;0.0265668397537
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.671632087738;0.05;6;0.600760456274
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.677080774174;0.05;6;0.0353230494076
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.577307931483;0.1;4;0.529644268775
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.594635159928;0.05;8;0.0277777777778
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.652722030641;0.2;4;0.609022556391
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.667140551926;0.05;6;0.0359417652411
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.62394708576;0.05;6;0.569230769231
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.637974187885;0.05;6;0.0310728532438
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.658346995308;0.2;8;0.676829268293
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.645924976237;0.2;8;0.0278335005015
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.656990219911;0.05;8;0.586872586873
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.670269331455;0.05;6;0.0343060815326
B;2;((3, 11),);0.504852480498;0.2;4;0.470023980815
B;2;((3, 11),);0.514347379743;0.05;4;0.0379303995581
B;2;((13, 14),);0.619254315022;0.1;6;0.670175438596
B;2;((13, 14),);0.613327987863;0.1;6;0.043702093582
B;2;((6, 7),);0.498054912881;0.2;4;0.0995850622407
B;2;((6, 7),);0.503869147792;0.2;8;0.0344370860927
B;2;((9, 10, 12),);0.626676357978;0.2;6;0.665499124343
B;2;((9, 10, 12),);0.642633494119;0.05;8;0.0455141189086
B;2;((4, 5, 8),);0.514690526402;0.1;4;0.650943396226
B;2;((4, 5, 8),);0.503979235376;0.1;4;0.0357050452781
B;2;((3, 11), (13, 14));0.601339038922;0.05;8;0.56091954023
B;2;((3, 11), (13, 14));0.602133516519;0.05;8;0.0451266876271
B;2;((3, 11), (6, 7));0.504217767859;0.1;4;0.49537037037
B;2;((3, 11), (6, 7));0.522132965124;0.05;4;0.0390541024722
B;2;((3, 11), (9, 10, 12));0.59348702934;0.2;6;0.544217687075
B;2;((3, 11), (9, 10, 12));0.628745227464;0.05;6;0.0505882352941
B;2;((3, 11), (4, 5, 8));0.50602977007;0.05;4;0.497737556561
B;2;((3, 11), (4, 5, 8));0.528145278851;0.05;4;0.0389863547758
B;2;((13, 14), (6, 7));0.617012346185;0.05;6;0.671280276817
B;2;((13, 14), (6, 7));0.621254293894;0.05;6;0.044151115157
B;2;((13, 14), (9, 10, 12));0.653016932495;0.1;8;0.684210526316
B;2;((13, 14), (9, 10, 12));0.65477203829;0.05;6;0.0458969121711
B;2;((13, 14), (4, 5, 8));0.598503306648;0.05;8;0.651408450704
B;2;((13, 14), (4, 5, 8));0.603979733163;0.05;8;0.0423534798535
B;2;((6, 7), (9, 10, 12));0.612835527528;0.1;8;0.655971479501
B;2;((6, 7), (9, 10, 12));0.637782556536;0.2;8;0.0447178516503
B;2;((6, 7), (4, 5, 8));0.515038594623;0.2;8;0.656346749226
B;2;((6, 7), (4, 5, 8));0.517590464233;0.1;8;0.03625118117
B;2;((9, 10, 12), (4, 5, 8));0.608177555742;0.1;8;0.654804270463
B;2;((9, 10, 12), (4, 5, 8));0.606970477765;0.05;8;0.0424528301887
B;2;((3, 11), (13, 14), (6, 7));0.611371593538;0.1;8;0.577878103837
B;2;((3, 11), (13, 14), (6, 7));0.61591169559;0.05;4;0.0467966573816
B;2;((3, 11), (13, 14), (9, 10, 12));0.639954136893;0.2;6;0.583143507973
B;2;((3, 11), (13, 14), (9, 10, 12));0.668225506853;0.05;6;0.0557815223707
B;2;((3, 11), (13, 14), (4, 5, 8));0.599946766037;0.2;4;0.566371681416
B;2;((3, 11), (13, 14), (4, 5, 8));0.61588527457;0.05;8;0.0487260554212
B;2;((3, 11), (6, 7), (9, 10, 12));0.620073299073;0.05;6;0.604856512141
B;2;((3, 11), (6, 7), (9, 10, 12));0.635699699451;0.05;6;0.0534842865508
B;2;((3, 11), (6, 7), (4, 5, 8));0.51172170922;0.05;4;0.504545454545
B;2;((3, 11), (6, 7), (4, 5, 8));0.535865768965;0.05;4;0.0390845070423
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.587344648963;0.2;4;0.518518518519
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.629638181361;0.05;6;0.0529164161155
B;2;((13, 14), (6, 7), (9, 10, 12));0.669969902336;0.1;6;0.687830687831
B;2;((13, 14), (6, 7), (9, 10, 12));0.661793711567;0.2;6;0.04666344294
B;2;((13, 14), (6, 7), (4, 5, 8));0.608249216847;0.1;8;0.658536585366
B;2;((13, 14), (6, 7), (4, 5, 8));0.609929632016;0.05;8;0.0428832116788
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.640998341557;0.2;8;0.672566371681
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.651612045994;0.2;8;0.0460438628378
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.611484203845;0.1;8;0.657193605684
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.623908074762;0.1;8;0.0438077196306
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.652648389673;0.1;6;0.585034013605
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.668664516991;0.05;6;0.0561254112638
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.612610306914;0.05;6;0.599137931034
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.619058668832;0.05;6;0.0524825372853
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.638961118732;0.1;8;0.587155963303
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.66678709291;0.05;6;0.0537613614388
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.593384656334;0.2;4;0.553287981859
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.62767345304;0.1;4;0.0515849576688
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.659732601708;0.05;6;0.686514886165
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.668551366101;0.05;6;0.0470418816753
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.653211441207;0.05;6;0.629550321199
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.667334276066;0.05;6;0.0563434266002
B;0;((3, 11),);0.537698412698;0.05;8;0.475
B;0;((3, 11),);0.520575310818;0.05;8;0.0073657685598
B;0;((13, 14),);0.594954648526;0.1;8;0.632653061224
B;0;((13, 14),);0.564390511123;0.1;8;0.00771048377068
B;0;((6, 7),);0.559523809524;0.05;4;0.689075630252
B;0;((6, 7),);0.518709609552;0.05;4;0.00721005891146
B;0;((9, 10, 12),);0.662414965986;0.05;6;0.65306122449
B;0;((9, 10, 12),);0.630318241001;0.05;6;0.00823151125402
B;0;((4, 5, 8),);0.539682539683;0.2;8;0.677966101695
B;0;((4, 5, 8),);0.504757538227;0.1;8;0.00711237553343
B;0;((3, 11), (13, 14));0.593537414966;0.2;4;0.567901234568
B;0;((3, 11), (13, 14));0.610080344242;0.2;4;0.00919080919081
B;0;((3, 11), (6, 7));0.568594104308;0.05;8;0.55421686747
B;0;((3, 11), (6, 7));0.537108599692;0.05;8;0.00818214158662
B;0;((3, 11), (9, 10, 12));0.667233560091;0.1;4;0.582278481013
B;0;((3, 11), (9, 10, 12));0.661490338049;0.2;4;0.0101905183872
B;0;((3, 11), (4, 5, 8));0.560090702948;0.05;8;0.53164556962
B;0;((3, 11), (4, 5, 8));0.51949558583;0.05;8;0.00815375655213
B;0;((13, 14), (6, 7));0.583049886621;0.05;6;0.65306122449
B;0;((13, 14), (6, 7));0.538525738738;0.05;6;0.00796812749004
B;0;((13, 14), (9, 10, 12));0.630102040816;0.2;6;0.686274509804
B;0;((13, 14), (9, 10, 12));0.640773114848;0.1;6;0.00868535333597
B;0;((13, 14), (4, 5, 8));0.537698412698;0.05;6;0.606060606061
B;0;((13, 14), (4, 5, 8));0.529474110418;0.05;6;0.00736557819789
B;0;((6, 7), (9, 10, 12));0.592120181406;0.1;4;0.653465346535
B;0;((6, 7), (9, 10, 12));0.597454111688;0.05;4;0.00784611490762
B;0;((6, 7), (4, 5, 8));0.559523809524;0.1;8;0.689075630252
B;0;((6, 7), (4, 5, 8));0.521655035806;0.05;4;0.00725406935598
B;0;((9, 10, 12), (4, 5, 8));0.594387755102;0.2;8;0.653465346535
B;0;((9, 10, 12), (4, 5, 8));0.614568943616;0.2;8;0.00839801501463
B;0;((3, 11), (13, 14), (6, 7));0.612528344671;0.1;8;0.592592592593
B;0;((3, 11), (13, 14), (6, 7));0.603439241652;0.2;4;0.00927606372252
B;0;((3, 11), (13, 14), (9, 10, 12));0.645975056689;0.05;6;0.635294117647
B;0;((3, 11), (13, 14), (9, 10, 12));0.662856864987;0.05;6;0.0114140773621
B;0;((3, 11), (13, 14), (4, 5, 8));0.59410430839;0.2;4;0.55
B;0;((3, 11), (13, 14), (4, 5, 8));0.602403182013;0.2;4;0.00907590759076
B;0;((3, 11), (6, 7), (9, 10, 12));0.654195011338;0.05;4;0.635294117647
B;0;((3, 11), (6, 7), (9, 10, 12));0.646879316915;0.05;4;0.0102955195424
B;0;((3, 11), (6, 7), (4, 5, 8));0.559240362812;0.05;6;0.518518518519
B;0;((3, 11), (6, 7), (4, 5, 8));0.536841645628;0.1;4;0.00797115202126
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.678571428571;0.2;4;0.582278481013
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.669275671255;0.2;4;0.0098627787307
B;0;((13, 14), (6, 7), (9, 10, 12));0.637471655329;0.1;6;0.65306122449
B;0;((13, 14), (6, 7), (9, 10, 12));0.626218660188;0.05;4;0.00884380283522
B;0;((13, 14), (6, 7), (4, 5, 8));0.564909297052;0.1;8;0.626262626263
B;0;((13, 14), (6, 7), (4, 5, 8));0.559542665015;0.1;8;0.00767421710608
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.622732426304;0.2;6;0.666666666667
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.621554407025;0.2;6;0.00855143819642
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.609126984127;0.2;4;0.666666666667
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.624161426825;0.2;4;0.00861522868364
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.65164399093;0.2;8;0.626506024096
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.648315311453;0.2;8;0.011000634652
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.602324263039;0.2;4;0.567901234568
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.606036337509;0.2;4;0.0093572009764
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.643707482993;0.1;4;0.674418604651
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.664098350244;0.2;4;0.0112876254181
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.670068027211;0.2;4;0.607594936709
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.663366955652;0.2;4;0.0102432778489
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.647108843537;0.2;6;0.699029126214
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.627797559504;0.1;6;0.0086398743291
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.652777777778;0.2;8;0.634146341463
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.665808245606;0.2;4;0.0116545265349
B;1;((3, 11),);0.591865000848;0.05;8;0.564705882353
B;1;((3, 11),);0.561949392591;0.05;8;0.0271544408825
B;1;((13, 14),);0.610520662559;0.05;4;0.654761904762
B;1;((13, 14),);0.595663034108;0.1;4;0.0249705535925
B;1;((6, 7),);0.503759398496;0.2;8;0.659898477157
B;1;((6, 7),);0.507788475809;0.1;8;0.022340608352
B;1;((9, 10, 12),);0.614704053366;0.2;8;0.650455927052
B;1;((9, 10, 12),);0.614082981498;0.2;8;0.0255491881566
B;1;((4, 5, 8),);0.514698400136;0.05;4;0.661538461538
B;1;((4, 5, 8),);0.503850975612;0.05;6;0.0222394621153
B;1;((3, 11), (13, 14));0.656453162983;0.05;4;0.594594594595
B;1;((3, 11), (13, 14));0.627359452811;0.05;4;0.0303747534517
B;1;((3, 11), (6, 7));0.588529594663;0.05;8;0.547619047619
B;1;((3, 11), (6, 7));0.559080818384;0.05;8;0.0255508239215
B;1;((3, 11), (9, 10, 12));0.66937079541;0.05;4;0.606060606061
B;1;((3, 11), (9, 10, 12));0.648191351962;0.05;4;0.0333820154392
B;1;((3, 11), (4, 5, 8));0.596500650122;0.05;6;0.549019607843
B;1;((3, 11), (4, 5, 8));0.566497301633;0.05;8;0.0263455024464
B;1;((13, 14), (6, 7));0.605771948669;0.1;4;0.633846153846
B;1;((13, 14), (6, 7));0.578742109368;0.1;4;0.0239284469741
B;1;((13, 14), (9, 10, 12));0.659166713777;0.2;8;0.672782874618
B;1;((13, 14), (9, 10, 12));0.639957306117;0.05;8;0.0270740188773
B;1;((13, 14), (4, 5, 8));0.607835377918;0.05;4;0.652694610778
B;1;((13, 14), (4, 5, 8));0.598100880088;0.05;4;0.0252139717789
B;1;((6, 7), (9, 10, 12));0.61996155803;0.2;4;0.658610271903
B;1;((6, 7), (9, 10, 12));0.617906168192;0.2;4;0.0259153590109
B;1;((6, 7), (4, 5, 8));0.500282661541;0.1;4;0.658163265306
B;1;((6, 7), (4, 5, 8));0.512553959447;0.1;8;0.0224486271801
B;1;((9, 10, 12), (4, 5, 8));0.60413251173;0.1;6;0.644578313253
B;1;((9, 10, 12), (4, 5, 8));0.61682303196;0.1;6;0.0257769212238
B;1;((3, 11), (13, 14), (6, 7));0.665639663067;0.05;8;0.603174603175
B;1;((3, 11), (13, 14), (6, 7));0.604450963612;0.1;6;0.0281855549031
B;1;((3, 11), (13, 14), (9, 10, 12));0.698908926451;0.05;6;0.648854961832
