B/U;dependent;independent;AUC;eta;depth;f1
B;2;((3, 11), (4, 5, 8));0.525633043168;0.05;4;0.0383702531646
B;2;((13, 14), (6, 7));0.630203712087;0.2;8;0.453038674033
B;2;((13, 14), (6, 7));0.61957994812;0.2;8;0.0593342981187
B;2;((13, 14), (9, 10, 12));0.621059302852;0.1;8;0.436974789916
B;2;((13, 14), (9, 10, 12));0.638964489735;0.1;8;0.065463701217
B;2;((13, 14), (4, 5, 8));0.62050701675;0.2;4;0.440111420613
B;2;((13, 14), (4, 5, 8));0.621031616556;0.1;8;0.0600292825769
B;2;((6, 7), (9, 10, 12));0.620461747397;0.05;8;0.443835616438
B;2;((6, 7), (9, 10, 12));0.638685260329;0.05;8;0.0652173913043
B;2;((6, 7), (4, 5, 8));0.514676324129;0.2;8;0.148148148148
B;2;((6, 7), (4, 5, 8));0.516692474506;0.05;6;0.0421496311907
B;2;((9, 10, 12), (4, 5, 8));0.618958804889;0.1;8;0.443835616438
B;2;((9, 10, 12), (4, 5, 8));0.630314687395;0.2;6;0.0624752866746
B;2;((3, 11), (13, 14), (6, 7));0.597709370756;0.2;4;0.561946902655
B;2;((3, 11), (13, 14), (6, 7));0.600413706577;0.1;4;0.0512718600954
B;2;((3, 11), (13, 14), (9, 10, 12));0.623630602082;0.05;8;0.566371681416
B;2;((3, 11), (13, 14), (9, 10, 12));0.636300724122;0.2;4;0.0533227218464
B;2;((3, 11), (13, 14), (4, 5, 8));0.597917609778;0.2;6;0.553376906318
B;2;((3, 11), (13, 14), (4, 5, 8));0.593832256855;0.2;4;0.0471802432731
B;2;((3, 11), (6, 7), (9, 10, 12));0.608945224083;0.1;8;0.562770562771
B;2;((3, 11), (6, 7), (9, 10, 12));0.618309986102;0.1;8;0.0509504213208
B;2;((3, 11), (6, 7), (4, 5, 8));0.555672249887;0.2;4;0.508083140878
B;2;((3, 11), (6, 7), (4, 5, 8));0.52796331982;0.05;8;0.0399352401511
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.590122227252;0.05;6;0.547511312217
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.617167110417;0.1;4;0.0515251442704
B;2;((13, 14), (6, 7), (9, 10, 12));0.641213218651;0.05;6;0.468664850136
B;2;((13, 14), (6, 7), (9, 10, 12));0.634167656618;0.2;6;0.0621513944223
B;2;((13, 14), (6, 7), (4, 5, 8));0.630629244002;0.1;4;0.448753462604
B;2;((13, 14), (6, 7), (4, 5, 8));0.617545124662;0.1;6;0.0590163934426
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.626220009054;0.2;6;0.446280991736
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.643438649748;0.2;6;0.0644904458599
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.621222272522;0.1;8;0.450549450549
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.646188942227;0.05;8;0.0682926829268
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.633861475781;0.1;8;0.581344902386
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.64353923723;0.1;8;0.0532803180915
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.610574920779;0.1;6;0.56570155902
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.601459600066;0.2;4;0.0474351902923
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.637845178814;0.1;8;0.589247311828
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.64189684916;0.1;4;0.0554725837423
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.610837483024;0.05;8;0.554323725055
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.615700660308;0.05;8;0.0496820349762
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.627161611589;0.2;6;0.450549450549
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.64545184149;0.2;8;0.0648477659154
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.625531914894;0.1;4;0.568281938326
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.64815526525;0.1;8;0.0543818466354
B;0;((3, 11),);0.672255273121;0.2;8;0.588235294118
B;0;((3, 11),);0.610278507518;0.05;8;0.00936768149883
B;0;((13, 14),);0.630881557599;0.1;8;0.438356164384
B;0;((13, 14),);0.664785714978;0.1;8;0.0120754716981
B;0;((6, 7),);0.466738777718;0.05;4;0.639344262295
B;0;((6, 7),);0.474736566593;0.05;4;0.00690082279041
B;0;((9, 10, 12),);0.637641968632;0.2;6;0.322580645161
B;0;((9, 10, 12),);0.582058415813;0.2;8;0.00871143375681
B;0;((4, 5, 8),);0.554353704705;0.05;4;0.672131147541
B;0;((4, 5, 8),);0.543450274824;0.05;4;0.00739338202146
B;0;((3, 11), (13, 14));0.734180638183;0.1;4;0.666666666667
B;0;((3, 11), (13, 14));0.68702366296;0.05;4;0.013299013299
B;0;((3, 11), (6, 7));0.652244456463;0.05;4;0.619047619048
B;0;((3, 11), (6, 7));0.598131004197;0.05;6;0.00873680378595
B;0;((3, 11), (9, 10, 12));0.712547322877;0.05;4;0.674698795181
B;0;((3, 11), (9, 10, 12));0.663151313047;0.05;4;0.0108885864282
B;0;((3, 11), (4, 5, 8));0.735532720389;0.05;4;0.642857142857
B;0;((3, 11), (4, 5, 8));0.629333927896;0.05;4;0.00974201695833
B;0;((13, 14), (6, 7));0.572201189832;0.2;4;0.371428571429
B;0;((13, 14), (6, 7));0.617086576771;0.2;4;0.0101049358725
B;0;((13, 14), (9, 10, 12));0.611141157382;0.1;4;0.369230769231
B;0;((13, 14), (9, 10, 12));0.631570324845;0.1;4;0.0113047574187
B;0;((13, 14), (4, 5, 8));0.610059491617;0.2;8;0.394366197183
B;0;((13, 14), (4, 5, 8));0.634559942612;0.2;8;0.0103857566766
B;0;((6, 7), (9, 10, 12));0.613845321796;0.1;4;0.322580645161
B;0;((6, 7), (9, 10, 12));0.551064881685;0.1;4;0.00731528895391
B;0;((6, 7), (4, 5, 8));0.566522444565;0.05;4;0.677685950413
B;0;((6, 7), (4, 5, 8));0.53024516029;0.05;4;0.00734701191649
B;0;((9, 10, 12), (4, 5, 8));0.597079502434;0.05;8;0.290322580645
B;0;((9, 10, 12), (4, 5, 8));0.550217629439;0.05;8;0.00700934579439
B;0;((3, 11), (13, 14), (6, 7));0.716603569497;0.05;4;0.642857142857
B;0;((3, 11), (13, 14), (6, 7));0.666352259178;0.05;6;0.0119145439606
B;0;((3, 11), (13, 14), (9, 10, 12));0.737155219037;0.05;4;0.682352941176
B;0;((3, 11), (13, 14), (9, 10, 12));0.703232936204;0.05;4;0.0131489458173
B;0;((3, 11), (13, 14), (4, 5, 8));0.737155219037;0.05;4;0.714285714286
B;0;((3, 11), (13, 14), (4, 5, 8));0.686685343699;0.05;8;0.0132862777662
B;0;((3, 11), (6, 7), (9, 10, 12));0.712817739319;0.05;4;0.682352941176
B;0;((3, 11), (6, 7), (9, 10, 12));0.662973913549;0.05;4;0.0117934119561
B;0;((3, 11), (6, 7), (4, 5, 8));0.722552731206;0.05;4;0.651162790698
B;0;((3, 11), (6, 7), (4, 5, 8));0.626486811365;0.05;4;0.0100053600143
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.721471065441;0.05;4;0.658823529412
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.663146466066;0.05;4;0.0109631949883
B;0;((13, 14), (6, 7), (9, 10, 12));0.644131963223;0.1;6;0.349206349206
B;0;((13, 14), (6, 7), (9, 10, 12));0.613857518152;0.1;8;0.010101010101
B;0;((13, 14), (6, 7), (4, 5, 8));0.608436992969;0.1;8;0.4
B;0;((13, 14), (6, 7), (4, 5, 8));0.633907538994;0.1;8;0.0105580693816
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.6230394808;0.05;4;0.31746031746
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.627073296044;0.05;8;0.0111992533831
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.605732828556;0.2;8;0.31746031746
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.552227187685;0.2;8;0.00729927007299
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.734991887507;0.05;4;0.635294117647
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.700492453251;0.05;4;0.0119205298013
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.750135208221;0.05;4;0.729411764706
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.692488149132;0.05;4;0.0127914173716
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.738236884803;0.05;4;0.666666666667
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.699373770079;0.05;4;0.0127766370066
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.717685235262;0.05;4;0.674418604651
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.664590866349;0.05;4;0.0119439868204
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.624661979448;0.05;4;0.31746031746
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.618594957201;0.1;4;0.0103044496487
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.72958355868;0.05;4;0.658823529412
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.698647692352;0.05;4;0.0124140988694
B;1;((3, 11),);0.587891156463;0.05;4;0.563106796117
B;1;((3, 11),);0.560302562322;0.05;4;0.0201353931609
B;1;((13, 14),);0.601723356009;0.2;6;0.674074074074
B;1;((13, 14),);0.618783046613;0.05;4;0.0219047619048
B;1;((6, 7),);0.486984126984;0.2;8;0.649180327869
B;1;((6, 7),);0.5038512648;0.1;8;0.0172895564094
B;1;((9, 10, 12),);0.605623582766;0.1;6;0.686346863469
B;1;((9, 10, 12),);0.618897175899;0.2;8;0.0222914669223
B;1;((4, 5, 8),);0.486712018141;0.2;8;0.64238410596
B;1;((4, 5, 8),);0.505914371112;0.05;4;0.0172110994029
B;1;((3, 11), (13, 14));0.670249433107;0.05;6;0.631578947368
B;1;((3, 11), (13, 14));0.649950317846;0.05;8;0.0280041797283
B;1;((3, 11), (6, 7));0.589931972789;0.1;4;0.567307692308
B;1;((3, 11), (6, 7));0.564908437187;0.05;4;0.0201354567088
B;1;((3, 11), (9, 10, 12));0.61433106576;0.05;6;0.589371980676
B;1;((3, 11), (9, 10, 12));0.632720387241;0.1;6;0.0265065230897
B;1;((3, 11), (4, 5, 8));0.598185941043;0.05;6;0.554455445545
B;1;((3, 11), (4, 5, 8));0.575126200652;0.05;8;0.0208409506399
B;1;((13, 14), (6, 7));0.606439909297;0.1;6;0.676579925651
B;1;((13, 14), (6, 7));0.60236399261;0.05;6;0.0213396561944
B;1;((13, 14), (9, 10, 12));0.643174603175;0.1;4;0.699248120301
B;1;((13, 14), (9, 10, 12));0.629663238798;0.1;4;0.0222701149425
B;1;((13, 14), (4, 5, 8));0.603446712018;0.05;8;0.669172932331
B;1;((13, 14), (4, 5, 8));0.600628509176;0.05;8;0.0211955227435
B;1;((6, 7), (9, 10, 12));0.574421768707;0.1;6;0.669144981413
B;1;((6, 7), (9, 10, 12));0.602525210201;0.1;6;0.0216528329123
B;1;((6, 7), (4, 5, 8));0.505215419501;0.2;4;0.651315789474
B;1;((6, 7), (4, 5, 8));0.503623804336;0.1;4;0.0171468976489
B;1;((9, 10, 12), (4, 5, 8));0.592925170068;0.1;6;0.679104477612
B;1;((9, 10, 12), (4, 5, 8));0.610705805829;0.1;8;0.0219992747492
B;1;((3, 11), (13, 14), (6, 7));0.662267573696;0.05;6;0.627450980392
B;1;((3, 11), (13, 14), (6, 7));0.64119189283;0.05;8;0.0259900990099
B;1;((3, 11), (13, 14), (9, 10, 12));0.667210884354;0.1;4;0.625592417062
B;1;((3, 11), (13, 14), (9, 10, 12));0.669657971292;0.1;4;0.0288966725044
B;1;((3, 11), (13, 14), (4, 5, 8));0.665306122449;0.05;4;0.605769230769
B;1;((3, 11), (13, 14), (4, 5, 8));0.635097947668;0.05;8;0.0260438197602
B;1;((3, 11), (6, 7), (9, 10, 12));0.588480725624;0.05;6;0.56862745098
B;1;((3, 11), (6, 7), (9, 10, 12));0.616844444977;0.1;4;0.02435500516
B;1;((3, 11), (6, 7), (4, 5, 8));0.58253968254;0.05;4;0.533980582524
B;1;((3, 11), (6, 7), (4, 5, 8));0.567162690099;0.05;4;0.0203289595269
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.601405895692;0.05;6;0.563106796117
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.626055396599;0.1;6;0.0248928790043
B;1;((13, 14), (6, 7), (9, 10, 12));0.617233560091;0.05;8;0.681647940075
B;1;((13, 14), (6, 7), (9, 10, 12));0.624060129373;0.05;8;0.0220686310173
B;1;((13, 14), (6, 7), (4, 5, 8));0.63746031746;0.05;8;0.689393939394
B;1;((13, 14), (6, 7), (4, 5, 8));0.613061019262;0.05;8;0.0217028380634
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.627482993197;0.1;6;0.689138576779
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.640271276532;0.05;8;0.0230610510984
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.58358276644;0.2;6;0.671586715867
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.587625352663;0.05;8;0.0210450795169
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.637052154195;0.05;4;0.595348837209
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.652139125993;0.05;4;0.0267782426778
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.665170068027;0.05;4;0.619047619048
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.647123822294;0.05;4;0.0268096514745
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.654058956916;0.05;4;0.602870813397
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.655874665294;0.05;6;0.0283101045296
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.610430839002;0.05;8;0.582524271845
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.621948338541;0.05;8;0.0253753436244
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.609523809524;0.05;6;0.676691729323
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.618222775576;0.05;6;0.0217970452894
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.648299319728;0.05;8;0.614634146341
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.658695574098;0.05;6;0.0272746643938
B;2;((3, 11),);0.518638067472;0.05;4;0.492063492063
B;2;((3, 11),);0.511249737186;0.05;4;0.0330021291696
B;2;((13, 14),);0.631013119534;0.2;6;0.429530201342
B;2;((13, 14),);0.616771332752;0.05;6;0.0458877515002
B;2;((6, 7),);0.50054664723;0.05;8;0.654867256637
B;2;((6, 7),);0.501213468836;0.1;8;0.0318329625193
B;2;((9, 10, 12),);0.626952311537;0.2;4;0.423841059603
B;2;((9, 10, 12),);0.642357796015;0.2;4;0.0518638573744
B;2;((4, 5, 8),);0.497826426489;0.1;8;0.654929577465
B;2;((4, 5, 8),);0.519008785747;0.05;4;0.0323872540484
B;2;((3, 11), (13, 14));0.599528842149;0.1;4;0.55497382199
B;2;((3, 11), (13, 14));0.594315588928;0.05;8;0.0420056764428
B;2;((3, 11), (6, 7));0.507197521866;0.05;4;0.496163682864
B;2;((3, 11), (6, 7));0.518848296792;0.05;4;0.0338687150838
B;2;((3, 11), (9, 10, 12));0.629034777176;0.1;8;0.569105691057
B;2;((3, 11), (9, 10, 12));0.618918007162;0.05;8;0.0438072481083
B;2;((3, 11), (4, 5, 8));0.524416909621;0.2;4;0.492063492063
B;2;((3, 11), (4, 5, 8));0.530831328478;0.1;4;0.0354170355941
B;2;((13, 14), (6, 7));0.600713244481;0.1;4;0.409240924092
B;2;((13, 14), (6, 7));0.611548655943;0.05;8;0.043463021381
B;2;((13, 14), (9, 10, 12));0.635490420658;0.1;6;0.405498281787
B;2;((13, 14), (9, 10, 12));0.637631234727;0.05;6;0.051861145964
B;2;((13, 14), (4, 5, 8));0.60329029571;0.1;8;0.384879725086
B;2;((13, 14), (4, 5, 8));0.613332345267;0.2;8;0.0437432771603
B;2;((6, 7), (9, 10, 12));0.609902124115;0.2;8;0.398648648649
B;2;((6, 7), (9, 10, 12));0.616889814531;0.1;8;0.0466893039049
B;2;((6, 7), (4, 5, 8));0.498099750104;0.05;8;0.654929577465
B;2;((6, 7), (4, 5, 8));0.51987951911;0.2;6;0.0324090121317
B;2;((9, 10, 12), (4, 5, 8));0.629841732611;0.2;8;0.422818791946
B;2;((9, 10, 12), (4, 5, 8));0.63713727342;0.1;8;0.0528109028961
B;2;((3, 11), (13, 14), (6, 7));0.582504685548;0.1;4;0.564885496183
B;2;((3, 11), (13, 14), (6, 7));0.596405176663;0.1;4;0.0416823131806
B;2;((3, 11), (13, 14), (9, 10, 12));0.638288733861;0.05;4;0.562841530055
B;2;((3, 11), (13, 14), (9, 10, 12));0.636483684844;0.1;6;0.0431277710601
B;2;((3, 11), (13, 14), (4, 5, 8));0.592253227822;0.05;4;0.545454545455
B;2;((3, 11), (13, 14), (4, 5, 8));0.600033950415;0.05;4;0.0408572000801
B;2;((3, 11), (6, 7), (9, 10, 12));0.608991045398;0.1;6;0.568421052632
B;2;((3, 11), (6, 7), (9, 10, 12));0.610826994199;0.05;8;0.042371234208
B;2;((3, 11), (6, 7), (4, 5, 8));0.517766034985;0.05;4;0.501265822785
B;2;((3, 11), (6, 7), (4, 5, 8));0.529887567255;0.05;4;0.0341379310345
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.623373073719;0.1;8;0.536585365854
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.617326042898;0.05;8;0.0428486411426
B;2;((13, 14), (6, 7), (9, 10, 12));0.625650770512;0.2;4;0.41610738255
B;2;((13, 14), (6, 7), (9, 10, 12));0.63541368667;0.1;8;0.0512389752205
B;2;((13, 14), (6, 7), (4, 5, 8));0.610604956268;0.2;8;0.40404040404
B;2;((13, 14), (6, 7), (4, 5, 8));0.60850862892;0.05;8;0.0439399487367
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.620965222824;0.2;4;0.410774410774
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.638803558072;0.1;8;0.0526997840173
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.634084756352;0.1;8;0.422818791946
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.635664221777;0.1;8;0.0521091811414
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.635711682632;0.2;4;0.569920844327
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.632583264686;0.2;4;0.042654028436
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.567641087047;0.05;4;0.519893899204
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.602038662112;0.1;4;0.0414078674948
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.635191066222;0.1;4;0.56914893617
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.634955054476;0.05;6;0.0453767123288
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.616058413161;0.05;8;0.548387096774
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.603744153463;0.05;6;0.0412735849057
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.615134319034;0.2;4;0.39590443686
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.624628613479;0.2;4;0.0487599831862
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.62183725531;0.1;4;0.554945054945
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.629747672587;0.2;4;0.0431947840261
B;0;((3, 11),);0.461521050249;0.05;6;0.446808510638
B;0;((3, 11),);0.487903161414;0.05;6;0.00685826257348
B;0;((13, 14),);0.644861928474;0.1;8;0.422535211268
B;0;((13, 14),);0.617859671349;0.2;4;0.0121605188488
B;0;((6, 7),);0.522861023087;0.05;4;0.681481481481
B;0;((6, 7),);0.505898927742;0.05;6;0.00808435852373
B;0;((9, 10, 12),);0.681982797646;0.05;4;0.472222222222
B;0;((9, 10, 12),);0.646775862038;0.05;6;0.0153153153153
B;0;((4, 5, 8),);0.531914893617;0.05;4;0.681481481481
B;0;((4, 5, 8),);0.516926702119;0.05;6;0.0081200353045
B;0;((3, 11), (13, 14));0.515165233137;0.05;8;0.47311827957
B;0;((3, 11), (13, 14));0.572014116971;0.05;8;0.00839534439992
B;0;((3, 11), (6, 7));0.479628791308;0.05;6;0.484210526316
B;0;((3, 11), (6, 7));0.494869378985;0.05;4;0.00536103199866
B;0;((3, 11), (9, 10, 12));0.652557718425;0.05;4;0.516853932584
B;0;((3, 11), (9, 10, 12));0.631115180357;0.05;4;0.00902491661762
B;0;((3, 11), (4, 5, 8));0.479176097782;0.05;6;0.413043478261
B;0;((3, 11), (4, 5, 8));0.4968265206;0.05;4;0.00560322185257
B;0;((13, 14), (6, 7));0.623132639203;0.05;4;0.432432432432
B;0;((13, 14), (6, 7));0.617774501089;0.2;6;0.0114460129721
B;0;((13, 14), (9, 10, 12));0.68153010412;0.05;8;0.506666666667
B;0;((13, 14), (9, 10, 12));0.689719417222;0.05;8;0.01966873706
B;0;((13, 14), (4, 5, 8));0.634449977365;0.05;4;0.405797101449
B;0;((13, 14), (4, 5, 8));0.641004689687;0.2;4;0.0132340777502
B;0;((6, 7), (9, 10, 12));0.670665459484;0.2;4;0.472222222222
B;0;((6, 7), (9, 10, 12));0.649259994641;0.1;6;0.0154195011338
B;0;((6, 7), (4, 5, 8));0.53282028067;0.05;4;0.681481481481
B;0;((6, 7), (4, 5, 8));0.52059878242;0.05;6;0.00815602836879
B;0;((9, 10, 12), (4, 5, 8));0.670665459484;0.1;6;0.478873239437
B;0;((9, 10, 12), (4, 5, 8));0.647558363808;0.1;6;0.0157043879908
B;0;((3, 11), (13, 14), (6, 7));0.526935264826;0.05;8;0.530612244898
B;0;((3, 11), (13, 14), (6, 7));0.573753009793;0.05;6;0.0087502377782
B;0;((3, 11), (13, 14), (9, 10, 12));0.644635581711;0.05;4;0.533333333333
B;0;((3, 11), (13, 14), (9, 10, 12));0.640577951194;0.05;4;0.009942004971
B;0;((3, 11), (13, 14), (4, 5, 8));0.529425079221;0.05;4;0.488372093023
B;0;((3, 11), (13, 14), (4, 5, 8));0.556512242338;0.05;4;0.00857843137255
B;0;((3, 11), (6, 7), (9, 10, 12));0.64033499321;0.05;6;0.589473684211
B;0;((3, 11), (6, 7), (9, 10, 12));0.626999504948;0.05;6;0.01126307321
B;0;((3, 11), (6, 7), (4, 5, 8));0.482797645994;0.05;4;0.372093023256
B;0;((3, 11), (6, 7), (4, 5, 8));0.495359107983;0.05;4;0.00561009817672
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.649841557266;0.05;4;0.511627906977
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.616039157027;0.05;4;0.00875621890547
B;0;((13, 14), (6, 7), (9, 10, 12));0.665233137166;0.05;8;0.457142857143
B;0;((13, 14), (6, 7), (9, 10, 12));0.649504859141;0.2;8;0.0157790927022
B;0;((13, 14), (6, 7), (4, 5, 8));0.605930285197;0.1;4;0.394366197183
B;0;((13, 14), (6, 7), (4, 5, 8));0.6166672877;0.1;8;0.0106209150327
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.644861928474;0.2;6;0.459459459459
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.660647968246;0.05;8;0.0168986083499
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.662516976007;0.2;6;0.472222222222
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.63961534981;0.05;4;0.0146856356127
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.661158895428;0.05;6;0.533333333333
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.642656637868;0.05;8;0.0114309042662
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.542100497963;0.05;4;0.47191011236
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.56056049129;0.05;4;0.00841852074564
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.672249886827;0.05;4;0.545454545455
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.649081669408;0.05;6;0.0106541657788
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.640108646446;0.05;4;0.511111111111
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.620659643669;0.05;6;0.00977397678681
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.669307378904;0.05;8;0.457142857143
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.657196798308;0.05;8;0.0167451596023
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.649615210502;0.05;4;0.545454545455
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.651813328081;0.05;6;0.0109241861481
B;1;((3, 11),);0.515070394606;0.1;4;0.5
B;1;((3, 11),);0.542266528834;0.1;8;0.0231923601637
B;1;((13, 14),);0.558034238879;0.05;6;0.647619047619
B;1;((13, 14),);0.600133056303;0.1;8;0.0243758135132
B;1;((6, 7),);0.511996827285;0.2;6;0.666666666667
B;1;((6, 7),);0.519284975896;0.2;8;0.0209270148737
B;1;((9, 10, 12),);0.627007733492;0.2;6;0.673139158576
B;1;((9, 10, 12),);0.633671773982;0.05;6;0.0258826485739
B;1;((4, 5, 8),);0.507535197303;0.05;8;0.661111111111
B;1;((4, 5, 8),);0.514904011818;0.05;8;0.0208552400981
B;1;((3, 11), (13, 14));0.548152554696;0.1;8;0.560311284047
B;1;((3, 11), (13, 14));0.60080789058;0.1;8;0.0271544408825
B;1;((3, 11), (6, 7));0.507072509749;0.2;8;0.494023904382
B;1;((3, 11), (6, 7));0.545044676213;0.2;8;0.0218810658197
B;1;((3, 11), (9, 10, 12));0.626974684381;0.05;8;0.587301587302
B;1;((3, 11), (9, 10, 12));0.664094244803;0.05;8;0.0305406520842
B;1;((3, 11), (4, 5, 8));0.516094917047;0.2;8;0.521739130435
B;1;((3, 11), (4, 5, 8));0.552026038095;0.2;8;0.0237452779277
B;1;((13, 14), (6, 7));0.590290171194;0.05;4;0.666666666667
B;1;((13, 14), (6, 7));0.59634095166;0.1;8;0.0243204577969
B;1;((13, 14), (9, 10, 12));0.640491770771;0.05;4;0.677524429967
B;1;((13, 14), (9, 10, 12));0.660032274683;0.2;8;0.0270546197039
B;1;((13, 14), (4, 5, 8));0.588902108533;0.2;4;0.658064516129
B;1;((13, 14), (4, 5, 8));0.605321228621;0.2;4;0.0246704559197
B;1;((6, 7), (9, 10, 12));0.619472536189;0.05;4;0.666666666667
B;1;((6, 7), (9, 10, 12));0.64413204644;0.05;8;0.0261898766054
B;1;((6, 7), (4, 5, 8));0.484533016062;0.1;8;0.653739612188
B;1;((6, 7), (4, 5, 8));0.508445663559;0.1;6;0.0206999386019
B;1;((9, 10, 12), (4, 5, 8));0.597792319387;0.05;8;0.658064516129
B;1;((9, 10, 12), (4, 5, 8));0.627905659669;0.1;6;0.0252468441445
B;1;((3, 11), (13, 14), (6, 7));0.551754907793;0.05;8;0.540322580645
