B/U;dependent;independent;AUC;eta;depth;f1
B;1;((3, 11), (13, 14), (6, 7));0.639933437682;0.1;4;0.029311001142
B;1;((3, 11), (13, 14), (9, 10, 12));0.692678095758;0.05;6;0.639004149378
B;1;((3, 11), (13, 14), (9, 10, 12));0.702302149093;0.05;4;0.034273318872
B;1;((3, 11), (13, 14), (4, 5, 8));0.617853971723;0.05;4;0.587234042553
B;1;((3, 11), (13, 14), (4, 5, 8));0.63182431931;0.1;4;0.0271646859083
B;1;((3, 11), (6, 7), (9, 10, 12));0.676763882248;0.05;6;0.623481781377
B;1;((3, 11), (6, 7), (9, 10, 12));0.684729849781;0.05;4;0.0325610519724
B;1;((3, 11), (6, 7), (4, 5, 8));0.593811898094;0.05;4;0.536796536797
B;1;((3, 11), (6, 7), (4, 5, 8));0.567758955364;0.05;4;0.0233918128655
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.685847961205;0.05;8;0.629032258065
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.683238820575;0.05;4;0.0321199143469
B;1;((13, 14), (6, 7), (9, 10, 12));0.676968786285;0.05;8;0.561224489796
B;1;((13, 14), (6, 7), (9, 10, 12));0.677928676098;0.05;8;0.049504950495
B;1;((13, 14), (6, 7), (4, 5, 8));0.581893313298;0.05;4;0.492753623188
B;1;((13, 14), (6, 7), (4, 5, 8));0.651952520082;0.05;6;0.0430603613995
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.674373335155;0.1;8;0.553846153846
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.678056280458;0.05;8;0.050022737608
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.676354074175;0.05;6;0.553191489362
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.661731937915;0.2;6;0.0485981308411
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.692780547777;0.05;8;0.625514403292
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.69286636148;0.05;8;0.0318725099602
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.619834710744;0.05;4;0.580912863071
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.632764361212;0.05;4;0.0275103163686
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.686087015914;0.1;4;0.605809128631
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.692644787605;0.05;4;0.0331010452962
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.68011064818;0.05;6;0.614754098361
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.681990517054;0.05;6;0.0323415265201
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.683798920839;0.05;8;0.567010309278
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.678326746221;0.05;8;0.0499545867393
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.694488081415;0.05;4;0.633333333333
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.69693687121;0.05;4;0.0342111186135
B;2;((3, 11),);0.531940740741;0.05;4;0.473429951691
B;2;((3, 11),);0.51026834843;0.05;4;0.035675282126
B;2;((13, 14),);0.630666666667;0.05;4;0.666666666667
B;2;((13, 14),);0.609667127553;0.2;4;0.0424948594928
B;2;((6, 7),);0.510656790123;0.1;8;0.0816326530612
B;2;((6, 7),);0.512298879765;0.1;8;0.0300751879699
B;2;((9, 10, 12),);0.606864197531;0.05;4;0.646209386282
B;2;((9, 10, 12),);0.622517377277;0.2;8;0.0434988179669
B;2;((4, 5, 8),);0.515120987654;0.05;6;0.0663900414938
B;2;((4, 5, 8),);0.50344930726;0.05;6;0.0233576642336
B;2;((3, 11), (13, 14));0.602311111111;0.05;4;0.553191489362
B;2;((3, 11), (13, 14));0.578271207803;0.05;6;0.0448554003541
B;2;((3, 11), (6, 7));0.537619753086;0.05;4;0.497584541063
B;2;((3, 11), (6, 7));0.521819840665;0.05;4;0.0378955114054
B;2;((3, 11), (9, 10, 12));0.604039506173;0.05;4;0.538095238095
B;2;((3, 11), (9, 10, 12));0.59313468213;0.05;4;0.046926910299
B;2;((3, 11), (4, 5, 8));0.554686419753;0.05;4;0.516587677725
B;2;((3, 11), (4, 5, 8));0.533077306546;0.05;4;0.0403330249769
B;2;((13, 14), (6, 7));0.614982716049;0.05;6;0.653641207815
B;2;((13, 14), (6, 7));0.618364137438;0.2;8;0.0430452203778
B;2;((13, 14), (9, 10, 12));0.63415308642;0.05;4;0.655913978495
B;2;((13, 14), (9, 10, 12));0.628220134127;0.05;4;0.0433597914939
B;2;((13, 14), (4, 5, 8));0.633283950617;0.2;6;0.666666666667
B;2;((13, 14), (4, 5, 8));0.614750792441;0.2;6;0.0430797433547
B;2;((6, 7), (9, 10, 12));0.624602469136;0.1;8;0.65831842576
B;2;((6, 7), (9, 10, 12));0.627285006161;0.1;8;0.0435348397019
B;2;((6, 7), (4, 5, 8));0.523851851852;0.05;6;0.082304526749
B;2;((6, 7), (4, 5, 8));0.517108458666;0.05;6;0.032
B;2;((9, 10, 12), (4, 5, 8));0.62187654321;0.1;8;0.652252252252
B;2;((9, 10, 12), (4, 5, 8));0.6257146082;0.2;8;0.0434163701068
B;2;((3, 11), (13, 14), (6, 7));0.594439506173;0.05;4;0.538641686183
B;2;((3, 11), (13, 14), (6, 7));0.586375085828;0.05;4;0.0461199117706
B;2;((3, 11), (13, 14), (9, 10, 12));0.629086419753;0.05;4;0.562929061785
B;2;((3, 11), (13, 14), (9, 10, 12));0.625080655022;0.05;4;0.0510161758606
B;2;((3, 11), (13, 14), (4, 5, 8));0.592365432099;0.05;4;0.536817102138
B;2;((3, 11), (13, 14), (4, 5, 8));0.579617370693;0.05;4;0.0463875205255
B;2;((3, 11), (6, 7), (9, 10, 12));0.621728395062;0.05;4;0.569377990431
B;2;((3, 11), (6, 7), (9, 10, 12));0.610181814762;0.05;4;0.0502321654707
B;2;((3, 11), (6, 7), (4, 5, 8));0.550439506173;0.05;4;0.507109004739
B;2;((3, 11), (6, 7), (4, 5, 8));0.53770365981;0.05;4;0.039534454092
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.609362962963;0.05;4;0.543269230769
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.596171825766;0.05;4;0.047201336675
B;2;((13, 14), (6, 7), (9, 10, 12));0.628859259259;0.05;4;0.652406417112
B;2;((13, 14), (6, 7), (9, 10, 12));0.62286915545;0.05;4;0.0427470217239
B;2;((13, 14), (6, 7), (4, 5, 8));0.623703703704;0.2;6;0.659574468085
B;2;((13, 14), (6, 7), (4, 5, 8));0.615245351167;0.2;8;0.0428867881024
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.638360493827;0.1;4;0.658273381295
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.632319760716;0.05;6;0.0436277415531
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.627762962963;0.1;8;0.65831842576
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.632704083072;0.05;8;0.0442132639792
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.629837037037;0.05;6;0.572082379863
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.622782433665;0.05;6;0.0496721637195
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.590360493827;0.05;4;0.538095238095
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.585260870792;0.1;4;0.0465030448422
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.62609382716;0.05;6;0.571428571429
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.623697056915;0.05;8;0.0496993987976
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.615239506173;0.05;6;0.564705882353
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.600601408994;0.05;4;0.0483132028322
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.641896296296;0.1;4;0.661896243292
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.634477270803;0.1;4;0.0435858169396
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.629303703704;0.05;6;0.586363636364
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.622376289775;0.05;6;0.0517034068136
B;0;((3, 11),);0.610822306238;0.1;8;0.660377358491
B;0;((3, 11),);0.645165617658;0.1;8;0.0105469338557
B;0;((13, 14),);0.616965973535;0.1;8;0.689655172414
B;0;((13, 14),);0.60585952229;0.1;8;0.00978832741955
B;0;((6, 7),);0.490548204159;0.05;4;0.65671641791
B;0;((6, 7),);0.504369761;0.05;4;0.00771185698011
B;0;((9, 10, 12),);0.556710775047;0.05;4;0.630630630631
B;0;((9, 10, 12),);0.570015880152;0.05;4;0.00907676348548
B;0;((4, 5, 8),);0.468809073724;0.05;4;0.646616541353
B;0;((4, 5, 8),);0.484505974998;0.2;8;0.00774988991634
B;0;((3, 11), (13, 14));0.627126654064;0.1;8;0.673076923077
B;0;((3, 11), (13, 14));0.66665095571;0.1;6;0.0115626594117
B;0;((3, 11), (6, 7));0.607041587902;0.05;8;0.654205607477
B;0;((3, 11), (6, 7));0.641131225165;0.1;8;0.0108140582758
B;0;((3, 11), (9, 10, 12));0.665879017013;0.05;8;0.652631578947
B;0;((3, 11), (9, 10, 12));0.647885728167;0.05;8;0.0110418521817
B;0;((3, 11), (4, 5, 8));0.604442344045;0.1;8;0.673076923077
B;0;((3, 11), (4, 5, 8));0.634028664037;0.1;8;0.0107510367071
B;0;((13, 14), (6, 7));0.651937618147;0.05;8;0.71186440678
B;0;((13, 14), (6, 7));0.626812802738;0.05;8;0.0102339181287
B;0;((13, 14), (9, 10, 12));0.590264650284;0.05;4;0.654867256637
B;0;((13, 14), (9, 10, 12));0.596442012066;0.05;4;0.00973940510661
B;0;((13, 14), (4, 5, 8));0.615075614367;0.2;4;0.694915254237
B;0;((13, 14), (4, 5, 8));0.627377490791;0.2;8;0.0101384767557
B;0;((6, 7), (9, 10, 12));0.557655954631;0.05;4;0.630630630631
B;0;((6, 7), (9, 10, 12));0.57139179743;0.05;4;0.00908265213442
B;0;((6, 7), (4, 5, 8));0.489130434783;0.05;4;0.65671641791
B;0;((6, 7), (4, 5, 8));0.498908692752;0.05;4;0.00771523759425
B;0;((9, 10, 12), (4, 5, 8));0.601134215501;0.05;4;0.654205607477
B;0;((9, 10, 12), (4, 5, 8));0.560039120283;0.05;8;0.00883116883117
B;0;((3, 11), (13, 14), (6, 7));0.620274102079;0.05;8;0.640776699029
B;0;((3, 11), (13, 14), (6, 7));0.669355657395;0.05;6;0.0111411208643
B;0;((3, 11), (13, 14), (9, 10, 12));0.646502835539;0.05;4;0.673267326733
B;0;((3, 11), (13, 14), (9, 10, 12));0.662394494881;0.05;4;0.0120953397367
B;0;((3, 11), (13, 14), (4, 5, 8));0.613657844991;0.05;8;0.627450980392
B;0;((3, 11), (13, 14), (4, 5, 8));0.65564724309;0.05;8;0.010953277426
B;0;((3, 11), (6, 7), (9, 10, 12));0.672731568998;0.05;8;0.631578947368
B;0;((3, 11), (6, 7), (9, 10, 12));0.655288308147;0.05;8;0.0107777977367
B;0;((3, 11), (6, 7), (4, 5, 8));0.61011342155;0.1;8;0.653846153846
B;0;((3, 11), (6, 7), (4, 5, 8));0.63722826087;0.1;8;0.0103312063203
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.667296786389;0.05;8;0.625
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.649850806335;0.05;8;0.0107430617726
B;0;((13, 14), (6, 7), (9, 10, 12));0.577032136106;0.05;4;0.631578947368
B;0;((13, 14), (6, 7), (9, 10, 12));0.593758157612;0.05;4;0.00937133932058
B;0;((13, 14), (6, 7), (4, 5, 8));0.632561436673;0.2;6;0.694915254237
B;0;((13, 14), (6, 7), (4, 5, 8));0.603413144995;0.2;4;0.0101159634838
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.551039697543;0.1;6;0.636363636364
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.57985939902;0.05;6;0.0093737794558
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.559073724008;0.05;4;0.630630630631
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.569865417525;0.05;4;0.00907558667185
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.65713610586;0.05;4;0.646464646465
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.662471538997;0.05;4;0.0115315315315
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.618856332703;0.05;8;0.640776699029
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.669099145807;0.05;6;0.0112724167378
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.665170132325;0.05;4;0.666666666667
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.668913333527;0.05;4;0.0122148374349
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.671786389414;0.05;8;0.631578947368
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.654283109029;0.05;8;0.0108205590622
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.562854442344;0.05;6;0.642857142857
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.589820750065;0.05;6;0.00933852140078
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.653827977316;0.05;4;0.64
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.660144806683;0.05;4;0.0115045838576
B;1;((3, 11),);0.582935528121;0.05;4;0.518518518519
B;1;((3, 11),);0.545894125664;0.05;4;0.025641025641
B;1;((13, 14),);0.603676268861;0.1;6;0.656441717791
B;1;((13, 14),);0.578415649961;0.05;6;0.0253135160242
B;1;((6, 7),);0.518079561043;0.05;4;0.105960264901
B;1;((6, 7),);0.517159072876;0.1;8;0.0277296360485
B;1;((9, 10, 12),);0.596927297668;0.2;4;0.660606060606
B;1;((9, 10, 12),);0.59485937252;0.1;8;0.0254044337927
B;1;((4, 5, 8),);0.476076817558;0.05;4;0.0903225806452
B;1;((4, 5, 8),);0.493947682035;0.05;6;0.0179257362356
B;1;((3, 11), (13, 14));0.648340192044;0.05;6;0.583333333333
B;1;((3, 11), (13, 14));0.603903155445;0.05;6;0.0299785867238
B;1;((3, 11), (6, 7));0.57231824417;0.05;4;0.478991596639
B;1;((3, 11), (6, 7));0.534931747676;0.05;4;0.0234567901235
B;1;((3, 11), (9, 10, 12));0.631714677641;0.05;8;0.600760456274
B;1;((3, 11), (9, 10, 12));0.622150656075;0.05;4;0.0318772136954
B;1;((3, 11), (4, 5, 8));0.545102880658;0.05;6;0.509652509653
B;1;((3, 11), (4, 5, 8));0.519612547101;0.05;4;0.0244488977956
B;1;((13, 14), (6, 7));0.6019478738;0.2;4;0.662576687117
B;1;((13, 14), (6, 7));0.560943241822;0.2;4;0.0245231607629
B;1;((13, 14), (9, 10, 12));0.644005486968;0.2;8;0.690690690691
B;1;((13, 14), (9, 10, 12));0.648296570115;0.2;8;0.0282173966384
B;1;((13, 14), (4, 5, 8));0.587352537723;0.2;6;0.65243902439
B;1;((13, 14), (4, 5, 8));0.560598479686;0.2;6;0.0243126562145
B;1;((6, 7), (9, 10, 12));0.599012345679;0.2;8;0.664670658683
B;1;((6, 7), (9, 10, 12));0.614426801833;0.2;6;0.026432776643
B;1;((6, 7), (4, 5, 8));0.496625514403;0.05;6;0.103896103896
B;1;((6, 7), (4, 5, 8));0.495724700589;0.2;8;0.0179910044978
B;1;((9, 10, 12), (4, 5, 8));0.58853223594;0.2;8;0.656534954407
B;1;((9, 10, 12), (4, 5, 8));0.596984264782;0.2;8;0.0258342303552
B;1;((3, 11), (13, 14), (6, 7));0.639890260631;0.05;8;0.572549019608
B;1;((3, 11), (13, 14), (6, 7));0.590188903513;0.05;8;0.0275836009824
B;1;((3, 11), (13, 14), (9, 10, 12));0.661371742112;0.05;4;0.595419847328
B;1;((3, 11), (13, 14), (9, 10, 12));0.64175729119;0.05;4;0.0332268370607
B;1;((3, 11), (13, 14), (4, 5, 8));0.613004115226;0.05;6;0.561538461538
B;1;((3, 11), (13, 14), (4, 5, 8));0.578786860455;0.05;6;0.0271274619101
B;1;((3, 11), (6, 7), (9, 10, 12));0.628943758573;0.05;4;0.572549019608
B;1;((3, 11), (6, 7), (9, 10, 12));0.60954972447;0.05;4;0.0304356889723
B;1;((3, 11), (6, 7), (4, 5, 8));0.548065843621;0.05;6;0.503937007874
B;1;((3, 11), (6, 7), (4, 5, 8));0.523076348633;0.05;4;0.0253515547633
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.627983539095;0.05;6;0.590038314176
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.604701895881;0.05;6;0.0298507462687
B;1;((13, 14), (6, 7), (9, 10, 12));0.654705075446;0.2;8;0.693251533742
B;1;((13, 14), (6, 7), (9, 10, 12));0.633662537611;0.05;8;0.0274280014961
B;1;((13, 14), (6, 7), (4, 5, 8));0.58;0.05;8;0.656534954407
B;1;((13, 14), (6, 7), (4, 5, 8));0.571490536155;0.1;6;0.0249342331008
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.641316872428;0.1;8;0.690690690691
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.643845778064;0.1;8;0.0280590459924
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.598134430727;0.2;6;0.664652567976
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.610294012403;0.2;8;0.0261531145982
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.662853223594;0.05;6;0.586872586873
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.634658551688;0.05;6;0.0322102140284
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.621783264746;0.05;4;0.555555555556
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.573262887352;0.05;4;0.0269023827825
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.654458161866;0.05;6;0.585551330798
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.625232978925;0.1;4;0.0303766707169
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.638957475995;0.05;4;0.587786259542
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.605129114665;0.05;6;0.0300360432519
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.622770919067;0.1;4;0.666666666667
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.610571564592;0.1;4;0.0263382514328
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.661426611797;0.05;4;0.593984962406
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.625730830385;0.1;4;0.0310756972112
B;2;((3, 11),);0.521720226843;0.05;6;0.510917030568
B;2;((3, 11),);0.540596095499;0.05;6;0.0413354531002
B;2;((13, 14),);0.564480151229;0.05;8;0.623467600701
B;2;((13, 14),);0.564333686815;0.2;6;0.0414377289377
B;2;((6, 7),);0.492041587902;0.05;6;0.0876494023904
B;2;((6, 7),);0.502652770414;0.1;6;0.0310880829016
B;2;((9, 10, 12),);0.618119092628;0.05;6;0.650088809947
B;2;((9, 10, 12),);0.612532402498;0.05;6;0.0445580715851
B;2;((4, 5, 8),);0.529177693762;0.2;4;0.112903225806
B;2;((4, 5, 8),);0.508903322729;0.2;4;0.0348258706468
B;2;((3, 11), (13, 14));0.573865784499;0.05;6;0.533039647577
B;2;((3, 11), (13, 14));0.573619395841;0.05;4;0.0452159870811
B;2;((3, 11), (6, 7));0.516342155009;0.05;6;0.486607142857
B;2;((3, 11), (6, 7));0.529320578532;0.05;6;0.0389772930449
B;2;((3, 11), (9, 10, 12));0.617277882798;0.05;6;0.54954954955
B;2;((3, 11), (9, 10, 12));0.614482259632;0.05;6;0.0499283814201
B;2;((3, 11), (4, 5, 8));0.528582230624;0.05;4;0.490740740741
B;2;((3, 11), (4, 5, 8));0.527728805821;0.05;4;0.0399924542539
B;2;((13, 14), (6, 7));0.57263705104;0.2;8;0.626970227671
B;2;((13, 14), (6, 7));0.553407785437;0.1;4;0.0406103017093
B;2;((13, 14), (9, 10, 12));0.627315689981;0.1;4;0.647482014388
B;2;((13, 14), (9, 10, 12));0.610381686697;0.1;4;0.0441338727473
B;2;((13, 14), (4, 5, 8));0.588733459357;0.05;6;0.638447971781
B;2;((13, 14), (4, 5, 8));0.564482443737;0.05;6;0.0413950829045
B;2;((6, 7), (9, 10, 12));0.608950850662;0.2;4;0.65034965035
B;2;((6, 7), (9, 10, 12));0.611851581831;0.05;6;0.0442938400097
B;2;((6, 7), (4, 5, 8));0.516701323251;0.1;4;0.104417670683
B;2;((6, 7), (4, 5, 8));0.506155001767;0.2;6;0.0329113924051
B;2;((9, 10, 12), (4, 5, 8));0.612655954631;0.2;4;0.649029982363
B;2;((9, 10, 12), (4, 5, 8));0.615791431012;0.05;6;0.0451854536668
B;2;((3, 11), (13, 14), (6, 7));0.582315689981;0.05;6;0.518518518519
B;2;((3, 11), (13, 14), (6, 7));0.569550857193;0.05;6;0.0438871473354
B;2;((3, 11), (13, 14), (9, 10, 12));0.640784499055;0.05;6;0.580498866213
B;2;((3, 11), (13, 14), (9, 10, 12));0.624906842818;0.05;8;0.0513452454303
B;2;((3, 11), (13, 14), (4, 5, 8));0.578894139887;0.05;4;0.516587677725
B;2;((3, 11), (13, 14), (4, 5, 8));0.564810887239;0.05;4;0.045041322314
B;2;((3, 11), (6, 7), (9, 10, 12));0.612703213611;0.1;4;0.558241758242
B;2;((3, 11), (6, 7), (9, 10, 12));0.61465863232;0.05;6;0.0507018646554
B;2;((3, 11), (6, 7), (4, 5, 8));0.531257088847;0.05;4;0.48243559719
B;2;((3, 11), (6, 7), (4, 5, 8));0.531830667491;0.05;4;0.0401090342679
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.625217391304;0.05;6;0.559819413093
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.619364726935;0.05;6;0.0509031198686
B;2;((13, 14), (6, 7), (9, 10, 12));0.610737240076;0.05;8;0.635379061372
B;2;((13, 14), (6, 7), (9, 10, 12));0.605851780665;0.1;8;0.0439479499141
B;2;((13, 14), (6, 7), (4, 5, 8));0.558913043478;0.1;4;0.627177700348
B;2;((13, 14), (6, 7), (4, 5, 8));0.558710748792;0.2;8;0.0407229466941
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.617296786389;0.1;4;0.641577060932
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.614925216508;0.2;8;0.0445483632784
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.625056710775;0.1;6;0.654867256637
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.621492981914;0.05;6;0.045426940362
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.616200378072;0.05;4;0.53738317757
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.607878777837;0.05;4;0.0523202911738
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.56258979206;0.05;4;0.506082725061
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.560969718393;0.1;4;0.0456407255705
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.63443289225;0.05;4;0.558139534884
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.620203325675;0.05;4;0.0518246599007
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.621143667297;0.05;6;0.571428571429
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.616845800931;0.1;4;0.0511478050745
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.629224952741;0.05;4;0.652329749104
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.613537248144;0.05;4;0.0445314411549
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.622287334594;0.05;4;0.552995391705
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.609147261989;0.05;4;0.0518806744488
B;0;((3, 11),);0.560546875;0.1;6;0.523076923077
B;0;((3, 11),);0.549203262952;0.05;4;0.00559394537677
B;0;((13, 14),);0.5966796875;0.05;6;0.666666666667
B;0;((13, 14),);0.664831646677;0.05;8;0.00701508242722
B;0;((6, 7),);0.46728515625;0.2;8;0.630434782609
B;0;((6, 7),);0.477473502832;0.1;8;0.00515051949205
B;0;((9, 10, 12),);0.54638671875;0.1;4;0.634146341463
B;0;((9, 10, 12),);0.613086685824;0.1;4;0.00626657025789
B;0;((4, 5, 8),);0.484375;0.05;4;0.630434782609
B;0;((4, 5, 8),);0.49170987423;0.05;4;0.00514275580777
B;0;((3, 11), (13, 14));0.63037109375;0.05;4;0.588235294118
B;0;((3, 11), (13, 14));0.626371709978;0.05;4;0.00674195179504
B;0;((3, 11), (6, 7));0.55322265625;0.2;6;0.579710144928
B;0;((3, 11), (6, 7));0.540704907963;0.1;4;0.00623359580052
B;0;((3, 11), (9, 10, 12));0.54150390625;0.05;6;0.521739130435
B;0;((3, 11), (9, 10, 12));0.617407442112;0.05;6;0.00667779632721
B;0;((3, 11), (4, 5, 8));0.54150390625;0.05;6;0.588235294118
B;0;((3, 11), (4, 5, 8));0.54962492712;0.1;6;0.00620104438642
B;0;((13, 14), (6, 7));0.68017578125;0.1;8;0.705882352941
B;0;((13, 14), (6, 7));0.668346816175;0.1;8;0.00697999069335
B;0;((13, 14), (9, 10, 12));0.67041015625;0.1;6;0.712643678161
B;0;((13, 14), (9, 10, 12));0.730073765201;0.05;6;0.00757020757021
B;0;((13, 14), (4, 5, 8));0.6708984375;0.05;8;0.697674418605
B;0;((13, 14), (4, 5, 8));0.674567664085;0.1;6;0.00712504453153
B;0;((6, 7), (9, 10, 12));0.5390625;0.1;6;0.634146341463
B;0;((6, 7), (9, 10, 12));0.605499333666;0.1;4;0.00624924888835
B;0;((6, 7), (4, 5, 8));0.484375;0.05;4;0.630434782609
B;0;((6, 7), (4, 5, 8));0.497332063135;0.05;4;0.00517672259907
B;0;((9, 10, 12), (4, 5, 8));0.54345703125;0.05;6;0.650602409639
B;0;((9, 10, 12), (4, 5, 8));0.604753612777;0.2;8;0.00649975926818
B;0;((3, 11), (13, 14), (6, 7));0.60107421875;0.05;8;0.608695652174
B;0;((3, 11), (13, 14), (6, 7));0.614252769449;0.05;8;0.00733752620545
B;0;((3, 11), (13, 14), (9, 10, 12));0.63232421875;0.05;4;0.588235294118
B;0;((3, 11), (13, 14), (9, 10, 12));0.674682190155;0.05;4;0.00767312488011
B;0;((3, 11), (13, 14), (4, 5, 8));0.60302734375;0.05;6;0.628571428571
B;0;((3, 11), (13, 14), (4, 5, 8));0.610755820007;0.05;8;0.00667603654252
B;0;((3, 11), (6, 7), (9, 10, 12));0.54931640625;0.05;6;0.550724637681
B;0;((3, 11), (6, 7), (9, 10, 12));0.615990181992;0.05;6;0.00696353307678
B;0;((3, 11), (6, 7), (4, 5, 8));0.53271484375;0.05;8;0.588235294118
B;0;((3, 11), (6, 7), (4, 5, 8));0.548922153507;0.2;8;0.00583941605839
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.52197265625;0.05;4;0.5
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.60953898051;0.05;4;0.006463878327
B;0;((13, 14), (6, 7), (9, 10, 12));0.61572265625;0.1;4;0.727272727273
B;0;((13, 14), (6, 7), (9, 10, 12));0.728725481009;0.05;4;0.00757853563134
