,,Date & Time,ETD,Sentiment
12,89114,2014-11-01 06:00:00,839.0,-0.0071428571428571435
12,89464,2014-11-15 20:00:00,825.0,0.026666666666666672
12,90079,2014-12-11 11:00:00,799.0,0.15833333333333335
12,90102,2014-12-12 10:00:00,798.0,-0.1575
12,90201,2014-12-16 13:00:00,794.0,-0.041666666666666664
13,22597,2007-03-31 17:00:00,892.0,0.09999999999999999
13,22666,2007-04-03 14:00:00,889.0,-0.010000000000000005
13,22853,2007-04-11 09:00:00,881.0,0.0069444444444444475
13,22956,2007-04-15 16:00:00,877.0,0.24722222222222223
13,23046,2007-04-19 10:00:00,873.0,0.0
13,23055,2007-04-19 19:00:00,873.0,0.0
13,23235,2007-04-27 07:00:00,865.0,0.25277777777777777
13,23251,2007-04-27 23:00:00,865.0,0.06666666666666668
13,23284,2007-04-29 08:00:00,863.0,0.0
13,23356,2007-05-02 08:00:00,860.0,0.0
13,23368,2007-05-02 20:00:00,860.0,0.4
13,23389,2007-05-03 17:00:00,859.0,0.09035087719298246
13,23416,2007-05-04 20:00:00,858.0,-0.012499999999999983
13,23428,2007-05-05 08:00:00,857.0,0.08746212121212121
13,23439,2007-05-05 19:00:00,857.0,-0.13476190476190478
13,23456,2007-05-06 12:00:00,856.0,0.0
13,23476,2007-05-07 08:00:00,855.0,0.05438271604938272
13,23532,2007-05-09 16:00:00,853.0,0.325
13,23559,2007-05-10 19:00:00,852.0,0.55
13,23601,2007-05-12 13:00:00,850.0,-0.05454545454545454
13,23606,2007-05-12 18:00:00,850.0,0.15000000000000002
13,23655,2007-05-14 19:00:00,848.0,0.0
13,23684,2007-05-16 00:00:00,847.0,0.1975
13,23692,2007-05-16 08:00:00,846.0,0.1
13,23703,2007-05-16 19:00:00,846.0,0.16
13,23727,2007-05-17 19:00:00,845.0,0.125
13,23749,2007-05-18 17:00:00,844.0,0.0
13,23778,2007-05-19 22:00:00,843.0,0.7
13,23801,2007-05-20 21:00:00,842.0,0.05092592592592593
13,23839,2007-05-22 11:00:00,840.0,0.06472222222222222
13,23850,2007-05-22 22:00:00,840.0,-0.0026041666666666713
13,23865,2007-05-23 13:00:00,839.0,0.13333333333333333
13,23913,2007-05-25 13:00:00,837.0,0.0
13,23940,2007-05-26 16:00:00,836.0,0.1375
13,23967,2007-05-27 19:00:00,835.0,0.19999999999999998
13,23995,2007-05-28 23:00:00,834.0,-0.015357142857142861
13,24007,2007-05-29 11:00:00,833.0,-0.07200000000000001
13,24019,2007-05-29 23:00:00,833.0,0.1875
13,24037,2007-05-30 17:00:00,832.0,0.10277777777777779
13,24042,2007-05-30 22:00:00,832.0,0.0027777777777777866
13,24155,2007-06-04 15:00:00,827.0,0.24500000000000005
13,24183,2007-06-05 19:00:00,826.0,0.06666666666666667
13,24208,2007-06-06 20:00:00,825.0,0.004166666666666673
13,24229,2007-06-07 17:00:00,824.0,-0.03796296296296296
13,24232,2007-06-07 20:00:00,824.0,0.071875
13,24258,2007-06-08 22:00:00,823.0,0.1503156565656566
13,24279,2007-06-09 19:00:00,822.0,-0.22777777777777777
13,24364,2007-06-13 08:00:00,818.0,-0.01180555555555555
13,24379,2007-06-13 23:00:00,818.0,0.1285714285714286
13,24397,2007-06-14 17:00:00,817.0,0.0936363636363637
13,24399,2007-06-14 19:00:00,817.0,0.08
13,24400,2007-06-14 20:00:00,817.0,0.007916666666666683
13,24413,2007-06-15 09:00:00,816.0,0.06
13,24416,2007-06-15 12:00:00,816.0,0.018939393939393954
13,24418,2007-06-15 14:00:00,816.0,0.3583333333333333
13,24421,2007-06-15 17:00:00,816.0,-0.021708333333333336
13,24440,2007-06-16 12:00:00,815.0,0.03816666666666667
13,24444,2007-06-16 16:00:00,815.0,-0.3416666666666666
13,24446,2007-06-16 18:00:00,815.0,0.0
13,24466,2007-06-17 14:00:00,814.0,0.027094017094017094
13,24467,2007-06-17 15:00:00,814.0,0.275
13,24468,2007-06-17 16:00:00,814.0,-0.1571428571428571
13,24484,2007-06-18 08:00:00,813.0,0.03958333333333334
13,24508,2007-06-19 08:00:00,812.0,-0.49166666666666664
13,24512,2007-06-19 12:00:00,812.0,-0.21666666666666665
13,24562,2007-06-21 14:00:00,810.0,0.10500000000000001
13,24580,2007-06-22 08:00:00,809.0,0.7
13,24591,2007-06-22 19:00:00,809.0,0.26125000000000004
13,24617,2007-06-23 21:00:00,808.0,0.033333333333333326
13,24643,2007-06-24 23:00:00,807.0,-0.002222222222222218
13,24658,2007-06-25 14:00:00,806.0,0.11666666666666665
13,24659,2007-06-25 15:00:00,806.0,0.0
13,24675,2007-06-26 07:00:00,805.0,-0.058611111111111114
13,24678,2007-06-26 10:00:00,805.0,0.1
13,24681,2007-06-26 13:00:00,805.0,-0.04222222222222223
13,24727,2007-06-28 11:00:00,803.0,0.30000000000000004
13,24730,2007-06-28 14:00:00,803.0,0.2
13,24777,2007-06-30 13:00:00,801.0,0.19166666666666665
13,24979,2007-07-08 23:00:00,793.0,0.008465608465608468
13,25002,2007-07-09 22:00:00,792.0,0.3875
13,25013,2007-07-10 09:00:00,791.0,0.08125
13,25023,2007-07-10 19:00:00,791.0,-0.025
13,25050,2007-07-11 22:00:00,790.0,0.07500000000000001
13,25300,2007-07-22 08:00:00,779.0,-0.10833333333333332
13,25374,2007-07-25 10:00:00,776.0,0.0
13,25644,2007-08-05 16:00:00,765.0,0.09999999999999999
13,25718,2007-08-08 18:00:00,762.0,-0.0439855072463768
13,25794,2007-08-11 22:00:00,759.0,-0.12916666666666665
13,25830,2007-08-13 10:00:00,757.0,0.0
13,25839,2007-08-13 19:00:00,757.0,0.01666666666666668
13,25865,2007-08-14 21:00:00,756.0,0.0
13,25885,2007-08-15 17:00:00,755.0,0.23520833333333332
13,26055,2007-08-22 19:00:00,748.0,0.0
13,26076,2007-08-23 16:00:00,747.0,0.13898809523809524
13,26083,2007-08-23 23:00:00,747.0,0.05458333333333333
13,26096,2007-08-24 12:00:00,746.0,0.17142857142857146
13,26173,2007-08-27 17:00:00,743.0,0.0
13,26196,2007-08-28 16:00:00,742.0,0.0
13,26216,2007-08-29 12:00:00,741.0,0.0
13,26263,2007-08-31 11:00:00,739.0,0.39999999999999997
13,26312,2007-09-02 12:00:00,737.0,0.15770833333333337
13,26316,2007-09-02 16:00:00,737.0,0.0
13,26317,2007-09-02 17:00:00,737.0,0.025
13,26336,2007-09-03 12:00:00,736.0,0.0
13,26341,2007-09-03 17:00:00,736.0,0.0
13,26359,2007-09-04 11:00:00,735.0,-0.001041666666666663
13,26364,2007-09-04 16:00:00,735.0,0.55
13,26370,2007-09-04 22:00:00,735.0,0.037500000000000006
13,26475,2007-09-09 07:00:00,730.0,0.55
13,26490,2007-09-09 22:00:00,730.0,0.2333333333333333
13,26508,2007-09-10 16:00:00,729.0,0.2083333333333333
13,26515,2007-09-10 23:00:00,729.0,0.0
13,26532,2007-09-11 16:00:00,728.0,-0.024999999999999994
13,26558,2007-09-12 18:00:00,727.0,0.0
13,26580,2007-09-13 16:00:00,726.0,0.2138888888888889
13,26643,2007-09-16 07:00:00,723.0,0.0
13,26645,2007-09-16 09:00:00,723.0,0.18944444444444444
13,26719,2007-09-19 11:00:00,720.0,0.0
13,26727,2007-09-19 19:00:00,720.0,0.55
13,26749,2007-09-20 17:00:00,719.0,-0.02083333333333333
13,26763,2007-09-21 07:00:00,718.0,0.0
13,26894,2007-09-26 18:00:00,713.0,0.0
13,26981,2007-09-30 09:00:00,709.0,0.02884615384615385
13,27004,2007-10-01 08:00:00,708.0,0.0
13,27033,2007-10-02 13:00:00,707.0,0.1375
13,27038,2007-10-02 18:00:00,707.0,-0.024999999999999984
13,27052,2007-10-03 08:00:00,706.0,0.22000000000000003
13,27077,2007-10-04 09:00:00,705.0,0.13997916666666668
13,27104,2007-10-05 12:00:00,704.0,0.2666666666666667
13,27139,2007-10-06 23:00:00,703.0,-0.054000000000000006
13,27151,2007-10-07 11:00:00,702.0,0.15416666666666667
13,27306,2007-10-13 22:00:00,696.0,0.2
13,27364,2007-10-16 08:00:00,693.0,0.0
13,27374,2007-10-16 18:00:00,693.0,0.022222222222222223
13,27416,2007-10-18 12:00:00,691.0,-0.21333333333333335
13,27522,2007-10-22 22:00:00,687.0,-1.0
13,27534,2007-10-23 10:00:00,686.0,0.14102564102564102
13,27613,2007-10-26 17:00:00,683.0,0.027083333333333345
13,27725,2007-10-31 09:00:00,678.0,0.27
13,27734,2007-10-31 18:00:00,678.0,0.8
13,27752,2007-11-01 12:00:00,677.0,0.03299019607843139
13,27828,2007-11-04 16:00:00,674.0,0.26666666666666666
13,27924,2007-11-08 16:00:00,670.0,0.075
13,28012,2007-11-12 08:00:00,666.0,0.15952380952380948
13,28073,2007-11-14 21:00:00,664.0,-0.060119047619047614
13,28120,2007-11-16 20:00:00,662.0,0.0
13,28300,2007-11-24 08:00:00,654.0,-0.10833333333333332
13,28302,2007-11-24 10:00:00,654.0,0.08749999999999998
13,28347,2007-11-26 07:00:00,652.0,-0.32499999999999996
13,28451,2007-11-30 15:00:00,648.0,-0.1
13,28470,2007-12-01 10:00:00,647.0,0.17380952380952383
13,28570,2007-12-05 14:00:00,643.0,0.2
13,28578,2007-12-05 22:00:00,643.0,0.043421052631578944
13,28592,2007-12-06 12:00:00,642.0,0.0
13,28614,2007-12-07 10:00:00,641.0,0.08333333333333333
13,28637,2007-12-08 09:00:00,640.0,0.252
13,28645,2007-12-08 17:00:00,640.0,0.0
13,28689,2007-12-10 13:00:00,638.0,0.48
13,28722,2007-12-11 22:00:00,637.0,0.35833333333333334
13,28936,2007-12-20 20:00:00,628.0,0.3
13,29175,2007-12-30 19:00:00,618.0,0.7
13,29413,2008-01-09 17:00:00,608.0,0.19999999999999998
13,29415,2008-01-09 19:00:00,608.0,0.0
13,29792,2008-01-25 12:00:00,592.0,0.22999999999999998
13,29800,2008-01-25 20:00:00,592.0,0.1375
13,29822,2008-01-26 18:00:00,591.0,0.0
13,29966,2008-02-01 18:00:00,585.0,0.3
13,30183,2008-02-10 19:00:00,576.0,-0.14333333333333334
13,31327,2008-03-29 11:00:00,528.0,0.0
13,32529,2008-05-18 13:00:00,478.0,0.020249999999999997
13,32570,2008-05-20 06:00:00,476.0,0.0
13,32631,2008-05-22 19:00:00,474.0,0.11798611111111111
13,32802,2008-05-29 22:00:00,467.0,0.23333333333333336
13,32954,2008-06-05 06:00:00,460.0,0.15000000000000002
13,33060,2008-06-09 16:00:00,456.0,0.1
13,33279,2008-06-18 19:00:00,447.0,0.25
13,33710,2008-07-06 18:00:00,429.0,0.09583333333333334
13,33808,2008-07-10 20:00:00,425.0,0.12222222222222222
13,34170,2008-07-25 22:00:00,410.0,0.19305555555555554
13,34910,2008-08-25 18:00:00,379.0,0.027812499999999997
13,35440,2008-09-16 20:00:00,357.0,-0.045454545454545456
13,35456,2008-09-17 12:00:00,356.0,-0.055555555555555546
13,36349,2008-10-24 17:00:00,319.0,0.2
13,37738,2008-12-21 14:00:00,261.0,0.022886904761904768
13,39519,2009-03-05 19:00:00,187.0,0.0
13,40501,2009-04-15 17:00:00,146.0,0.06444444444444444
13,40504,2009-04-15 20:00:00,146.0,-0.15
13,40570,2009-04-18 14:00:00,143.0,0.20019607843137255
13,41583,2009-05-30 19:00:00,101.0,0.044444444444444446
13,41692,2009-06-04 08:00:00,96.0,0.06929166666666667
14,39827,2009-03-18 15:00:00,1433.0,-0.01378205128205128
14,39829,2009-03-18 17:00:00,1433.0,-0.27777777777777773
14,39869,2009-03-20 09:00:00,1431.0,-0.022222222222222223
14,39995,2009-03-25 15:00:00,1426.0,0.020312500000000018
14,40309,2009-04-07 17:00:00,1413.0,0.2267063492063492
14,40759,2009-04-26 11:00:00,1394.0,0.0
14,40766,2009-04-26 18:00:00,1394.0,0.25
14,40807,2009-04-28 11:00:00,1392.0,1.0
14,40856,2009-04-30 12:00:00,1390.0,0.04548611111111111
14,40881,2009-05-01 13:00:00,1389.0,0.0
14,40912,2009-05-02 20:00:00,1388.0,0.011484375000000003
14,41146,2009-05-12 14:00:00,1378.0,0.10625000000000001
14,41188,2009-05-14 08:00:00,1376.0,0.13333333333333333
14,41553,2009-05-29 13:00:00,1361.0,0.0
14,41656,2009-06-02 20:00:00,1357.0,0.045454545454545456
14,41718,2009-06-05 10:00:00,1354.0,0.03666666666666665
14,41916,2009-06-13 16:00:00,1346.0,0.125
14,41924,2009-06-14 00:00:00,1346.0,0.12651515151515152
14,41966,2009-06-15 18:00:00,1344.0,0.11666666666666665
14,41992,2009-06-16 20:00:00,1343.0,0.0
14,42010,2009-06-17 14:00:00,1342.0,0.12941919191919193
14,42162,2009-06-23 22:00:00,1336.0,0.09535714285714288
14,42176,2009-06-24 12:00:00,1335.0,0.025311111111111118
14,42198,2009-06-25 10:00:00,1334.0,-0.014062499999999999
14,42207,2009-06-25 19:00:00,1334.0,-0.0078125
14,42302,2009-06-29 18:00:00,1330.0,0.0
14,42343,2009-07-01 11:00:00,1328.0,-0.11857638888888887
14,42400,2009-07-03 20:00:00,1326.0,0.0
14,42415,2009-07-04 11:00:00,1325.0,-0.07575757575757576
14,42493,2009-07-07 17:00:00,1322.0,0.04583333333333333
14,42534,2009-07-09 10:00:00,1320.0,0.09720486111111111
14,42540,2009-07-09 16:00:00,1320.0,0.10116898148148148
14,42640,2009-07-13 20:00:00,1316.0,0.39322916666666663
14,42664,2009-07-14 20:00:00,1315.0,0.07838084795321638
14,42681,2009-07-15 13:00:00,1314.0,-0.041666666666666664
14,42683,2009-07-15 15:00:00,1314.0,0.05833333333333333
14,42703,2009-07-16 11:00:00,1313.0,0.14615384615384613
14,42707,2009-07-16 15:00:00,1313.0,0.28125
14,42830,2009-07-21 18:00:00,1308.0,0.25
14,42874,2009-07-23 14:00:00,1306.0,0.18229166666666666
14,42943,2009-07-26 11:00:00,1303.0,0.019791666666666666
14,43093,2009-08-01 17:00:00,1297.0,0.027500000000000004
14,43166,2009-08-04 18:00:00,1294.0,0.11964285714285716
14,43314,2009-08-10 22:00:00,1288.0,0.08
14,43399,2009-08-14 11:00:00,1284.0,0.31
14,43860,2009-09-02 16:00:00,1265.0,-0.0005555555555555481
14,43862,2009-09-02 18:00:00,1265.0,-0.06168981481481481
14,43865,2009-09-02 21:00:00,1265.0,-0.0025462962962962935
14,43866,2009-09-02 22:00:00,1265.0,0.2
14,43867,2009-09-02 23:00:00,1265.0,0.034999999999999996
14,43879,2009-09-03 11:00:00,1264.0,0.05
14,43901,2009-09-04 09:00:00,1263.0,0.040432098765432106
14,43905,2009-09-04 13:00:00,1263.0,-0.027499999999999983
14,43914,2009-09-04 22:00:00,1263.0,0.0774537037037037
14,43961,2009-09-06 21:00:00,1261.0,0.01944444444444444
14,44003,2009-09-08 15:00:00,1259.0,0.365625
14,44070,2009-09-11 10:00:00,1256.0,0.02135912698412699
14,44195,2009-09-16 15:00:00,1251.0,0.05122549019607843
14,44226,2009-09-17 22:00:00,1250.0,0.036466049382716054
14,44340,2009-09-22 16:00:00,1245.0,0.3625
14,44359,2009-09-23 11:00:00,1244.0,0.06166666666666667
14,44514,2009-09-29 22:00:00,1238.0,0.02083333333333337
14,44723,2009-10-08 15:00:00,1229.0,0.035185185185185194
14,44753,2009-10-09 21:00:00,1228.0,0.08888888888888889
14,45330,2009-11-02 22:00:00,1204.0,0.0190625
14,45353,2009-11-03 21:00:00,1203.0,0.1446875
14,45488,2009-11-09 12:00:00,1197.0,0.13125
14,45613,2009-11-14 17:00:00,1192.0,-0.03541666666666667
14,45632,2009-11-15 12:00:00,1191.0,0.08333333333333333
14,45705,2009-11-18 13:00:00,1188.0,0.06153846153846154
14,45729,2009-11-19 13:00:00,1187.0,0.09732142857142856
14,45917,2009-11-27 09:00:00,1179.0,0.07721354166666666
14,45930,2009-11-27 22:00:00,1179.0,0.1375
14,46169,2009-12-07 21:00:00,1169.0,0.06
14,46356,2009-12-15 16:00:00,1161.0,0.10833333333333334
14,46397,2009-12-17 09:00:00,1159.0,0.018750000000000003
14,46695,2009-12-29 19:00:00,1147.0,0.11861111111111113
14,46809,2010-01-03 13:00:00,1142.0,0.017951388888888895
14,47248,2010-01-21 20:00:00,1124.0,0.020833333333333332
14,47488,2010-01-31 20:00:00,1114.0,0.16614583333333333
14,47511,2010-02-01 19:00:00,1113.0,0.2
14,48034,2010-02-23 14:00:00,1091.0,-0.40624999999999994
14,48054,2010-02-24 10:00:00,1090.0,0.019097222222222238
14,48084,2010-02-25 16:00:00,1089.0,-0.08074999999999999
14,48488,2010-03-14 12:00:00,1072.0,-0.10227272727272725
14,48512,2010-03-15 12:00:00,1071.0,0.08577777777777777
14,48922,2010-04-01 14:00:00,1054.0,0.158
14,49565,2010-04-28 09:00:00,1027.0,-0.03286549707602339
14,49593,2010-04-29 13:00:00,1026.0,-0.015740740740740736
14,49594,2010-04-29 14:00:00,1026.0,0.13171666666666665
14,49759,2010-05-06 11:00:00,1019.0,0.25555555555555554
14,50429,2010-06-03 09:00:00,991.0,0.09469696969696968
14,54929,2010-12-07 21:00:00,804.0,-0.04930555555555557
14,55738,2011-01-10 14:00:00,770.0,0.06485714285714286
14,63033,2011-11-10 13:00:00,466.0,-0.004861111111111103
14,63327,2011-11-22 19:00:00,454.0,0.04583333333333332
14,64529,2012-01-11 21:00:00,404.0,0.08806818181818182
14,65845,2012-03-06 17:00:00,349.0,0.08914713541666668
14,65868,2012-03-07 16:00:00,348.0,-0.1003921568627451
14,69013,2012-07-16 17:00:00,217.0,0.29625
14,70523,2012-09-17 15:00:00,154.0,0.025877192982456148
14,70548,2012-09-18 16:00:00,153.0,0.09027777777777776
15,329,2004-09-14 21:00:00,4211.0,0.030576276881720425
15,607,2004-09-26 11:00:00,4199.0,0.27666666666666667
15,1436,2004-10-31 00:00:00,4165.0,0.2521875
15,28404,2007-11-28 16:00:00,3041.0,0.060416666666666674
15,31552,2008-04-07 20:00:00,2910.0,0.01643939393939395
15,44512,2009-09-29 20:00:00,2370.0,0.2732253086419753
15,81281,2013-12-09 21:00:00,838.0,0.0
15,81448,2013-12-16 20:00:00,831.0,-0.06666666666666667
15,83032,2014-02-20 20:00:00,765.0,0.07939393939393938
15,83034,2014-02-20 22:00:00,765.0,0.17592592592592593
15,83580,2014-03-15 16:00:00,742.0,-0.06666666666666667
15,84175,2014-04-09 11:00:00,717.0,-0.026041666666666664
15,85834,2014-06-17 14:00:00,648.0,0.03914062499999999
15,87467,2014-08-24 15:00:00,580.0,-0.07407407407407407
15,87737,2014-09-04 21:00:00,569.0,0.0
15,91505,2015-02-08 21:00:00,412.0,0.05119047619047621
15,96248,2015-08-25 12:00:00,214.0,0.18333333333333335
15,96300,2015-08-27 16:00:00,212.0,0.16666666666666666
15,96316,2015-08-28 08:00:00,211.0,0.0
15,96321,2015-08-28 13:00:00,211.0,0.0375
15,96618,2015-09-09 22:00:00,199.0,0.03333333333333333
15,96634,2015-09-10 14:00:00,198.0,0.011111111111111112
15,96682,2015-09-12 14:00:00,196.0,0.0
15,97092,2015-09-29 16:00:00,179.0,0.11931818181818182
15,97240,2015-10-05 20:00:00,173.0,0.21875
15,97401,2015-10-12 13:00:00,166.0,0.11725
15,97456,2015-10-14 20:00:00,164.0,0.09810185185185184
15,98245,2015-11-16 17:00:00,131.0,0.18333333333333335
15,98321,2015-11-19 21:00:00,128.0,-0.04999999999999993
15,98407,2015-11-23 11:00:00,124.0,-0.042045454545454546
15,98490,2015-11-26 22:00:00,121.0,0.07307692307692308
15,98599,2015-12-01 11:00:00,116.0,0.12083333333333335
15,98912,2015-12-14 12:00:00,103.0,0.0
15,99569,2016-01-10 21:00:00,76.0,0.13333333333333333
15,99780,2016-01-19 16:00:00,67.0,0.0
15,100949,2016-03-08 09:00:00,18.0,0.15833333333333335
15,101767,2016-04-11 11:00:00,-16.0,0.275
15,102018,2016-04-21 22:00:00,-26.0,-0.00833333333333334
15,102276,2016-05-02 16:00:00,-37.0,0.0
15,102297,2016-05-03 13:00:00,-38.0,-0.03333333333333333
15,102683,2016-05-19 15:00:00,-54.0,0.053333333333333344
16,58577,2011-05-08 21:00:00,1151.0,0.008942307692307697
16,58602,2011-05-09 22:00:00,1150.0,0.0787962962962963
16,58649,2011-05-11 21:00:00,1148.0,0.0125
16,58817,2011-05-18 21:00:00,1141.0,0.21892857142857142
16,59142,2011-06-01 10:00:00,1127.0,-0.04660493827160491
16,59145,2011-06-01 13:00:00,1127.0,-0.030555555555555548
16,59166,2011-06-02 10:00:00,1126.0,0.23075396825396827
16,59239,2011-06-05 11:00:00,1123.0,0.09212962962962962
16,59240,2011-06-05 12:00:00,1123.0,0.05
16,59244,2011-06-05 16:00:00,1123.0,-0.1416666666666667
16,59287,2011-06-07 11:00:00,1121.0,0.26534722222222223
16,59434,2011-06-13 14:00:00,1115.0,0.39
16,59460,2011-06-14 16:00:00,1114.0,0.0
16,59506,2011-06-16 14:00:00,1112.0,0.2515625
16,59600,2011-06-20 12:00:00,1108.0,0.0025520833333333333
16,59793,2011-06-28 13:00:00,1100.0,0.19916666666666666
16,60178,2011-07-14 14:00:00,1084.0,-0.018000000000000013
16,60202,2011-07-15 14:00:00,1083.0,0.0029761904761904873
16,61050,2011-08-19 22:00:00,1048.0,0.08333333333333333
16,61163,2011-08-24 15:00:00,1043.0,0.07552083333333334
16,61165,2011-08-24 17:00:00,1043.0,0.1754166666666667
16,61168,2011-08-24 20:00:00,1043.0,0.165625
16,61169,2011-08-24 21:00:00,1043.0,-0.32499999999999996
16,61263,2011-08-28 19:00:00,1039.0,0.0
16,61265,2011-08-28 21:00:00,1039.0,-0.00833333333333334
16,61282,2011-08-29 14:00:00,1038.0,0.08630952380952382
16,61314,2011-08-30 22:00:00,1037.0,0.049999999999999996
16,61408,2011-09-03 20:00:00,1033.0,-0.1068181818181818
16,62226,2011-10-07 22:00:00,999.0,0.09999999999999999
16,62227,2011-10-07 23:00:00,999.0,0.125
16,66159,2012-03-19 19:00:00,835.0,0.10000000000000002
16,66162,2012-03-19 22:00:00,835.0,0.6875
16,67001,2012-04-23 21:00:00,800.0,-0.2294618055555555
16,67300,2012-05-06 08:00:00,787.0,-0.02797619047619047
16,67325,2012-05-07 09:00:00,786.0,0.1875
16,67337,2012-05-07 21:00:00,786.0,0.0138888888888889
16,67402,2012-05-10 14:00:00,783.0,0.03593750000000001
16,68032,2012-06-05 20:00:00,757.0,-0.09374999999999999
16,68079,2012-06-07 19:00:00,755.0,0.3333333333333333
16,68155,2012-06-10 23:00:00,752.0,0.0
16,68165,2012-06-11 09:00:00,751.0,-0.009523809523809514
16,68237,2012-06-14 09:00:00,748.0,-0.07866666666666666
16,69257,2012-07-26 21:00:00,706.0,0.1673148148148148
16,69304,2012-07-28 20:00:00,704.0,0.024166666666666663
16,69352,2012-07-30 20:00:00,702.0,0.19999999999999998
16,69522,2012-08-06 22:00:00,695.0,-0.022500000000000003
16,69545,2012-08-07 21:00:00,694.0,0.5625
16,69592,2012-08-09 20:00:00,692.0,0.0
16,70192,2012-09-03 20:00:00,667.0,0.0
16,70288,2012-09-07 20:00:00,663.0,0.0892857142857143
16,70382,2012-09-11 18:00:00,659.0,-0.35624999999999996
16,70421,2012-09-13 09:00:00,657.0,0.18541666666666667
16,70422,2012-09-13 10:00:00,657.0,0.0375
16,70425,2012-09-13 13:00:00,657.0,0.0
16,70477,2012-09-15 17:00:00,655.0,0.008333333333333331
16,70504,2012-09-16 20:00:00,654.0,-0.06666666666666667
16,70576,2012-09-19 20:00:00,651.0,-0.022222222222222216
16,70636,2012-09-22 08:00:00,648.0,0.06999999999999999
16,70669,2012-09-23 17:00:00,647.0,0.10000000000000002
16,70673,2012-09-23 21:00:00,647.0,0.22499999999999998
16,70696,2012-09-24 20:00:00,646.0,0.14886363636363634
16,70805,2012-09-29 09:00:00,641.0,-0.1486111111111111
16,70906,2012-10-03 14:00:00,637.0,0.07777777777777777
16,70962,2012-10-05 22:00:00,635.0,0.525
16,70998,2012-10-07 10:00:00,633.0,0.22499999999999998
16,71002,2012-10-07 14:00:00,633.0,-0.008333333333333333
16,71004,2012-10-07 16:00:00,633.0,0.0
16,71005,2012-10-07 17:00:00,633.0,0.16666666666666666
16,71027,2012-10-08 15:00:00,632.0,-0.005555555555555556
16,71081,2012-10-10 21:00:00,630.0,0.1875
16,71165,2012-10-14 09:00:00,626.0,0.13541666666666666
16,71225,2012-10-16 21:00:00,624.0,0.05913461538461539
16,71249,2012-10-17 21:00:00,623.0,0.007142857142857141
16,71295,2012-10-19 19:00:00,621.0,0.06627604166666667
16,71574,2012-10-31 10:00:00,609.0,-0.05229166666666665
16,71578,2012-10-31 14:00:00,609.0,0.17583333333333334
16,71631,2012-11-02 19:00:00,607.0,0.1056818181818182
16,71653,2012-11-03 17:00:00,606.0,-0.0475
16,71679,2012-11-04 19:00:00,605.0,0.203125
16,71841,2012-11-11 13:00:00,598.0,-0.0020833333333333363
16,71912,2012-11-14 12:00:00,595.0,0.03650000000000001
16,71939,2012-11-15 15:00:00,594.0,-0.016666666666666673
16,71945,2012-11-15 21:00:00,594.0,0.16666666666666663
16,72030,2012-11-19 10:00:00,590.0,0.2484375
16,72616,2012-12-13 20:00:00,566.0,-0.15
16,72680,2012-12-16 12:00:00,563.0,0.1875
16,73013,2012-12-30 09:00:00,549.0,-0.04791666666666666
16,73217,2013-01-07 21:00:00,541.0,0.1118888888888889
16,73235,2013-01-08 15:00:00,540.0,0.005
16,73384,2013-01-14 20:00:00,534.0,0.0
16,73570,2013-01-22 14:00:00,526.0,0.025
16,73648,2013-01-25 20:00:00,523.0,0.2
16,73743,2013-01-29 19:00:00,519.0,-0.024107142857142848
16,73809,2013-02-01 13:00:00,516.0,-0.11666666666666664
16,74989,2013-03-22 17:00:00,467.0,0.11666666666666665
16,75292,2013-04-04 08:00:00,454.0,0.0
16,75402,2013-04-08 22:00:00,450.0,0.040509259259259266
16,75640,2013-04-18 20:00:00,440.0,-0.10849999999999996
16,75807,2013-04-25 19:00:00,433.0,0.0
16,76265,2013-05-14 21:00:00,414.0,0.2494047619047619
16,76792,2013-06-05 20:00:00,392.0,0.15000000000000002
16,77652,2013-07-11 16:00:00,356.0,-0.0034226190476190316
16,78269,2013-08-06 09:00:00,330.0,0.5
16,78417,2013-08-12 13:00:00,324.0,0.24062499999999998
16,78607,2013-08-20 11:00:00,316.0,0.18015151515151515
16,78610,2013-08-20 14:00:00,316.0,-0.06580645161290322
16,78657,2013-08-22 13:00:00,314.0,-0.1579365079365079
16,78703,2013-08-24 11:00:00,312.0,-0.04880952380952381
16,78989,2013-09-05 09:00:00,300.0,0.0
16,79066,2013-09-08 14:00:00,297.0,0.0
16,79211,2013-09-14 15:00:00,291.0,0.180625
16,79252,2013-09-16 08:00:00,289.0,-0.09562499999999999
16,79290,2013-09-17 22:00:00,288.0,-0.038095238095238085
16,79384,2013-09-21 20:00:00,284.0,0.6625
16,79408,2013-09-22 20:00:00,283.0,0.13428571428571429
16,79426,2013-09-23 14:00:00,282.0,-0.07999999999999999
16,79493,2013-09-26 09:00:00,279.0,0.0984375
16,79620,2013-10-01 16:00:00,274.0,0.0
16,79692,2013-10-04 16:00:00,271.0,0.0
16,79862,2013-10-11 18:00:00,264.0,-0.20833333333333334
16,79889,2013-10-12 21:00:00,263.0,0.368
16,79901,2013-10-13 09:00:00,262.0,-0.40624999999999994
16,79907,2013-10-13 15:00:00,262.0,0.041666666666666664
16,79950,2013-10-15 10:00:00,260.0,0.1933333333333333
16,80081,2013-10-20 21:00:00,255.0,0.6875
16,80260,2013-10-28 08:00:00,247.0,0.1923611111111111
16,80261,2013-10-28 09:00:00,247.0,0.09950000000000002
16,80263,2013-10-28 11:00:00,247.0,-0.0875
16,80294,2013-10-29 18:00:00,246.0,0.03750000000000001
