Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-04-27 20:00:00,0.0,1.0,69.0,0.0,1.0,0.0,0.0,6.0
2005-05-05 20:00:00,0.0,1.0,191.0,0.0,4.0,0.01875,0.1125,11.25
2005-05-09 10:00:00,0.0,1.0,85.0,0.0,5.0,0.0,0.02,12.4
2005-05-11 23:00:00,0.0,1.0,35.0,0.0,2.5,0.289444444444,0.535,11.5
2005-06-08 12:00:00,0.0,1.0,660.0,0.0,3.0,0.1,0.166666666667,17.3333333333
2005-06-28 09:00:00,0.0,1.0,476.0,0.2,5.0,0.195,0.445,9.6
2005-06-28 10:00:00,0.0,1.0,0.0,0.0,4.0,-0.05625,0.3125,14.5
2005-07-18 19:00:00,0.0,1.0,488.0,0.0,4.0,0.0,0.0,7.0
2005-07-19 15:00:00,0.0,1.0,19.0,0.0,7.0,0.0694444444444,0.322222222222,16.1428571429
2005-08-05 09:00:00,0.0,1.0,401.0,0.0,1.0,0.0,0.0,5.0
2005-08-05 10:00:00,0.0,1.0,0.0,0.0,2.0,0.25,0.65,22.0
2005-08-14 17:00:00,0.0,1.0,222.0,0.5,2.5,0.0,0.0333333333333,12.1666666667
2005-08-14 18:00:00,0.0,1.0,0.0,0.0,3.0,0.15,0.233333333333,19.3333333333
2005-08-15 10:00:00,0.0,1.0,15.0,0.166666666667,6.0,0.0625,0.366666666667,9.16666666667
2005-08-26 16:00:00,0.0,1.0,269.0,0.0,6.0,-0.0333333333333,0.1,14.5
2005-09-11 15:00:00,0.0,1.0,382.0,0.0,2.0,0.0333333333333,0.216666666667,11.5
2005-09-26 16:00:00,0.0,1.0,360.0,0.0,0.0,0.0,0.0,1.0
2005-10-16 19:00:00,0.0,1.0,481.0,0.0,4.0,-0.123958333333,0.447916666667,14.5
2005-10-16 21:00:00,0.0,1.0,1.0,0.0,3.0,-0.00892857142857,0.291071428571,17.0
2005-10-26 16:00:00,0.0,1.0,234.0,0.0,1.0,0.1,0.3,19.0
2005-10-30 22:00:00,0.0,1.0,101.0,0.0,1.0,0.0,0.0,4.0
2005-11-04 11:00:00,0.0,1.0,108.0,0.0,2.0,0.0,0.0,9.0
2005-11-25 21:00:00,0.0,1.0,346.0,0.0,3.5,0.1109375,0.315625,13.375
2005-12-20 07:00:00,0.0,1.0,585.0,0.0,1.0,0.0,0.0,4.0
2005-12-21 18:00:00,0.0,1.0,34.0,0.0,3.0,-0.0440476190476,0.27619047619,14.1428571429
2006-01-16 10:00:00,0.0,1.0,615.0,0.0,2.0,0.0,0.0,15.0
2006-01-17 07:00:00,0.0,1.0,20.0,0.2,2.0,0.01,0.05,11.2
2006-01-27 09:00:00,0.0,1.0,241.0,0.0,2.0,0.0,0.0,13.0
2006-01-30 17:00:00,0.0,1.0,79.0,0.0,1.0,-0.65,0.9,14.0
2006-02-15 17:00:00,0.0,1.0,383.0,0.0,1.0,0.0,0.0,4.0
2006-03-02 16:00:00,0.0,1.0,358.0,0.0,1.0,0.0,0.0,5.0
2006-03-10 19:00:00,0.0,1.0,194.0,0.0,2.0,0.0,0.0,12.5
2006-03-10 22:00:00,0.0,1.0,2.0,0.0,2.0,0.35,0.5,13.5
2006-03-12 13:00:00,0.0,1.0,38.0,0.0,19.0,-0.0672807017544,0.508333333333,17.6842105263
2006-03-13 09:00:00,0.0,1.0,19.0,0.5,2.0,0.2,0.7,9.5
2006-04-05 21:00:00,0.0,1.0,563.0,0.0,3.0,0.0979166666667,0.516666666667,10.3333333333
2006-04-06 11:00:00,0.0,1.0,13.0,0.0,4.0,-0.0234375,0.425,13.75
2006-04-09 19:00:00,0.0,1.0,79.0,0.0,0.0,0.0,0.0,1.0
2006-04-28 07:00:00,0.0,1.0,443.0,0.0,1.0,0.0,0.1,10.0
2006-05-09 12:00:00,0.0,1.0,268.0,0.0,12.0,-0.00416666666667,0.0666666666667,13.5
2006-05-09 19:00:00,0.0,1.0,6.0,0.0,2.0,0.05,0.45,15.0
2006-05-18 09:00:00,0.0,1.0,179.0,0.0,5.0,0.175,0.525,15.0
2006-05-18 10:00:00,0.0,1.0,0.0,0.0,3.0,0.0,0.0,12.3333333333
2006-05-29 10:00:00,0.0,1.0,263.0,0.0,1.0,0.0,0.0,4.0
2006-06-07 10:00:00,0.0,1.0,215.0,0.0,5.0,0.0166666666667,0.45,16.8
2006-07-06 16:00:00,0.0,1.0,701.0,0.0,1.0,0.122222222222,0.2,9.33333333333
2006-08-02 17:00:00,0.0,1.0,643.0,0.0,6.0,0.13125,0.432638888889,20.8333333333
2006-08-08 11:00:00,0.0,1.0,137.0,0.0,7.0,0.0978571428571,0.370535714286,11.1428571429
2006-08-12 10:00:00,0.0,1.0,94.0,0.0,2.0,0.0,0.1,13.5
2006-08-14 13:00:00,0.0,1.0,50.0,0.0,4.0,0.325,0.45,10.75
2006-08-14 16:00:00,0.0,1.0,2.0,0.0,1.0,0.0,0.0,17.0
2006-08-15 12:00:00,0.0,1.0,19.0,0.0,5.0,0.136666666667,0.366666666667,18.8
2006-08-19 11:00:00,0.0,1.0,94.0,0.0,1.0,0.0,0.0,11.0
2006-08-20 10:00:00,0.0,1.0,22.0,0.0,2.0,0.0,0.175,11.5
2006-08-26 07:00:00,0.0,1.0,140.0,0.333333333333,3.0,0.0333333333333,0.49,18.0
2006-09-01 09:00:00,0.0,1.0,145.0,0.166666666667,6.0,0.20625,0.520833333333,14.1666666667
2006-09-07 13:00:00,0.0,1.0,147.0,0.0,11.3333333333,0.0328703703704,0.173950617284,17.0
2006-09-09 08:00:00,0.0,1.0,42.0,0.0,1.0,0.0,0.0,3.0
2006-09-10 19:00:00,0.0,1.0,34.0,0.0,4.0,0.183125,0.622916666667,28.0
2006-10-19 21:00:00,0.0,1.0,937.0,0.0,3.5,0.0317708333333,0.491458333333,12.25
2006-10-19 22:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
2006-11-01 13:00:00,0.0,1.0,302.0,0.0,6.0,0.0357638888889,0.230555555556,7.16666666667
2006-11-04 22:00:00,0.0,1.0,80.0,0.0243902439024,9.5,-0.00358130081301,0.338089430894,14.9512195122
2006-11-05 19:00:00,0.0,1.0,20.0,0.0714285714286,4.33333333333,-0.0416666666667,0.14880952381,16.2857142857
2006-11-06 18:00:00,0.0,1.0,22.0,0.0,1.0,0.0,0.0,14.0
2006-11-10 16:00:00,0.0,1.0,93.0,0.0,3.0,0.0333333333333,0.133333333333,8.66666666667
2006-11-10 20:00:00,0.0,1.0,3.0,0.333333333333,3.0,0.233333333333,0.533333333333,9.0
2006-12-12 17:00:00,0.0,1.0,764.0,0.0,2.0,0.0,0.1875,18.5
2006-12-15 13:00:00,0.0,1.0,67.0,0.0,2.0,0.0,0.0,7.0
2006-12-22 09:00:00,0.0,1.0,163.0,0.0,6.0,0.209722222222,0.394444444444,15.8333333333
2007-01-09 20:00:00,0.0,1.0,442.0,0.0,1.0,0.0,0.0,3.0
2007-01-20 09:00:00,0.0,1.0,252.0,0.0,1.0,0.4,0.6,34.0
2007-01-29 20:00:00,0.0,1.0,226.0,0.0,1.0,0.0,0.0,8.0
2007-02-12 13:00:00,0.0,1.0,328.0,0.0,5.0,0.0,0.16,13.8
2007-03-01 20:00:00,0.0,1.0,286.0,0.0,1.0,0.0,0.0,11.0
2007-03-14 07:00:00,0.0,1.0,298.0,0.0,4.0,0.10625,0.25625,11.625
2007-03-18 08:00:00,0.0,1.0,96.0,0.0,4.0,0.01875,0.06875,12.25
2007-04-07 22:00:00,0.0,1.0,493.0,0.0,3.0,-0.03125,0.104166666667,19.6666666667
2007-04-17 13:00:00,0.0,1.0,230.0,0.0,1.0,0.0,0.0,5.0
2007-09-28 09:00:00,0.0,1.0,1703.0,0.0,4.0,0.0125,0.2625,12.25
2007-10-11 20:00:00,0.0,1.0,322.0,0.0,1.0,0.0,0.0,6.0
2009-01-28 21:00:00,0.0,1.0,11400.0,0.0,7.0,0.0964285714286,0.553571428571,20.5714285714
2009-02-21 16:00:00,0.0,1.0,570.0,0.0,11.0,0.0363636363636,0.397727272727,17.1818181818
2009-04-22 12:00:00,0.0,1.0,1435.0,0.2,5.0,0.05,0.26,18.0
2009-05-29 23:00:00,0.0,1.0,898.0,0.0,2.0,0.0,0.0,16.0
2009-06-08 20:00:00,0.0,1.0,236.0,0.0,3.0,0.319259259259,0.758333333333,20.3333333333
2009-06-17 12:00:00,0.0,1.0,207.0,0.0,13.0,-0.00929487179487,0.54811965812,19.2307692308
2009-11-17 10:00:00,0.0,1.0,3669.0,0.0,2.0,0.2,0.4,11.5
